Product StockKeepingUnit,Price (01s68000002d6IvAAI) EUR,Price (01s68000002d6IvAAI) RON,IsActive
5200932726,,300.51,true
5200932727,,289.34,true
5200932728,,300.51,true
5200932729,,376.85,true
5200932730,,289.34,true
5200932731,,300.51,true
5200932732,,444.66,true
5200932733,,444.66,true
5200932734,,444.66,true
5200932735,,444.66,true
5200932736,,444.66,true
5200932737,,444.66,true
5200932738,,444.66,true
5200932739,,376.85,true
5200932740,,533.6,true
5200932741,,533.6,true
5200932742,,289.34,true
5200932743,,289.34,true
5200932744,,330.55,true
5200932745,,289.34,true
5200932746,,289.34,true
5200932747,,289.34,true
5200932748,,289.34,true
5200932749,,376.85,true
5200932750,,330.55,true
5200932751,,300.51,true
5200932752,,289.34,true
5200932753,,444.66,true
5200932754,,289.34,true
5200932755,,300.51,true
5200932756,,444.66,true
5200932757,,289.34,true
5200932758,,330.55,true
5200932759,,444.66,true
5200932760,,289.34,true
5200932761,,289.34,true
5200932762,,533.6,true
5200932763,,289.34,true
5200932764,,289.34,true
5200932765,,444.66,true
5200932766,,289.34,true
5200932767,,300.51,true
5200932768,,444.66,true
5200932769,,289.34,true
5200932770,,289.34,true
5200932771,,330.55,true
5200932772,,289.34,true
5200932773,,289.34,true
5200932774,,289.34,true
5200932775,,300.51,true
5200932776,,289.34,true
5200932777,,300.51,true
5200932778,,289.34,true
5200932779,,289.34,true
5200932780,,289.34,true
5200932781,,289.34,true
5200932782,,289.34,true
5200932783,,300.51,true
5200932784,,289.34,true
5200932785,,289.34,true
5200932786,,289.34,true
5200932787,,289.34,true
5200932788,,289.34,true
5200932789,,289.34,true
5200932790,,289.34,true
5200932791,,289.34,true
5200932792,,300.51,true
5200932793,,289.34,true
5200932794,,300.51,true
5200932795,,330.55,true
5200932796,,289.34,true
5200932797,,289.34,true
5200932798,,330.55,true
5200932799,,376.85,true
5200932800,,330.55,true
5200932801,,376.85,true
5200932802,,444.66,true
5200932803,,533.6,true
5200932804,,444.66,true
5200932805,,376.85,true
5200932806,,444.66,true
5200932807,,444.66,true
5200932808,,289.34,true
5200932809,,289.34,true
5200932810,,300.51,true
5200932811,,289.34,true
5200932812,,289.34,true
5200932813,,300.51,true
5200932814,,289.34,true
5200932815,,289.34,true
5200932816,,300.51,true
5200932817,,289.34,true
5200932818,,289.34,true
5200932819,,289.34,true
5200932820,,289.34,true
5200932821,,289.34,true
5200932822,,289.34,true
5200932823,,289.34,true
5200932824,,289.34,true
5200932825,,289.34,true
5200932826,,289.34,true
5200932827,,289.34,true
5200932828,,300.51,true
5200932829,,289.34,true
5200932830,,289.34,true
5200932831,,289.34,true
5200932832,,300.51,true
5200932833,,289.34,true
5200932834,,289.34,true
5200932835,,289.34,true
5200932836,,289.34,true
5200932837,,289.34,true
5200932838,,289.34,true
5200932839,,289.34,true
5200932840,,289.34,true
5200932841,,289.34,true
5200932842,,289.34,true
5200932843,,300.51,true
5200932844,,289.34,true
5200932845,,330.55,true
5200932846,,444.66,true
5200932847,,330.55,true
5200932848,,444.66,true
5200932849,,533.6,true
5200932850,,289.34,true
5200932851,,289.34,true
5200932852,,289.34,true
5200932853,,289.34,true
5200932854,,289.34,true
5200932855,,300.51,true
5200932856,,289.34,true
5200932857,,289.34,true
5200932858,,300.51,true
5200932859,,289.34,true
5200932860,,289.34,true
5200932861,,289.34,true
5200932862,,289.34,true
5200932863,,289.34,true
5200932864,,330.55,true
5200932865,,289.34,true
5200932866,,289.34,true
5200932867,,444.66,true
5200932868,,289.34,true
5200932869,,289.34,true
5200932870,,300.51,true
5200932871,,289.34,true
5200932872,,289.34,true
5200932873,,300.51,true
5200932874,,289.34,true
5200932875,,289.34,true
5200932876,,300.51,true
5200932877,,289.34,true
5200932878,,289.34,true
5200932879,,300.51,true
5200932880,,300.51,true
5200932881,,300.51,true
5200932882,,330.55,true
5200932883,,289.34,true
5200932884,,289.34,true
5200932885,,289.34,true
5200932886,,289.34,true
5200932887,,289.34,true
5200932888,,289.34,true
5200932889,,289.34,true
5200932890,,289.34,true
5200932891,,289.34,true
5200932892,,289.34,true
5200932893,,289.34,true
5200932894,,300.51,true
5200932895,,289.34,true
5200932896,,300.51,true
5200932897,,330.55,true
5200932898,,289.34,true
5200932899,,300.51,true
5200932900,,300.51,true
5200932901,,289.34,true
5200932902,,289.34,true
5200932903,,300.51,true
5200932904,,289.34,true
5200932905,,289.34,true
5200932906,,330.55,true
5200932907,,289.34,true
5200932908,,330.55,true
5200932909,,376.85,true
5200932910,,289.34,true
5200932911,,300.51,true
5200932912,,444.66,true
5200932913,,330.55,true
5200932914,,533.6,true
5200932915,,444.66,true
5200932916,,330.55,true
5200932917,,330.55,true
5200932918,,444.66,true
5200932919,,376.85,true
5200932920,,444.66,true
5200932921,,444.66,true
5200932922,,289.34,true
5200932923,,289.34,true
5200932924,,300.51,true
5200932925,,289.34,true
5200932926,,289.34,true
5200932927,,300.51,true
5200932928,,289.34,true
5200932929,,300.51,true
5200932930,,330.55,true
5200932931,,289.34,true
5200932932,,300.51,true
5200932933,,330.55,true
5200932934,,289.34,true
5200932935,,300.51,true
5200932936,,330.55,true
5200932937,,289.34,true
5200932938,,300.51,true
5200932939,,376.85,true
5200932940,,330.55,true
5200932941,,444.66,true
5200932942,,444.66,true
5200932943,,289.34,true
5200932944,,533.6,true
5200932945,,444.66,true
5200932946,,289.34,true
5200932947,,289.34,true
5200932948,,289.34,true
5200932949,,289.34,true
5200932950,,289.34,true
5200932951,,289.34,true
5200932952,,289.34,true
5200932953,,289.34,true
5200932954,,444.66,true
5200932955,,289.34,true
5200932956,,289.34,true
5200932957,,289.34,true
5200932958,,289.34,true
5200932959,,289.34,true
5200932960,,330.55,true
5200932961,,289.34,true
5200932962,,289.34,true
5200932963,,289.34,true
5200932964,,289.34,true
5200932965,,289.34,true
5200932966,,300.51,true
5200932967,,289.34,true
5200932968,,300.51,true
5200932969,,300.51,true
5200932970,,300.51,true
5200932971,,330.55,true
5200932972,,444.66,true
5200932973,,289.34,true
5200932974,,289.34,true
5200932975,,289.34,true
5200932976,,289.34,true
5200932977,,289.34,true
5200932978,,289.34,true
5200932979,,289.34,true
5200932980,,289.34,true
5200932981,,289.34,true
5200932982,,289.34,true
5200932983,,289.34,true
5200932984,,289.34,true
5200932985,,289.34,true
5200932986,,289.34,true
5200932987,,289.34,true
5200932988,,289.34,true
5200932989,,289.34,true
5200932990,,289.34,true
5200932991,,289.34,true
5200932992,,289.34,true
5200932993,,289.34,true
5200932994,,289.34,true
5200932995,,289.34,true
5200932996,,289.34,true
5200932997,,289.34,true
5200932998,,289.34,true
5200932999,,289.34,true
5200933000,,289.34,true
5200933001,,289.34,true
5200933002,,289.34,true
5200933003,,289.34,true
5200933004,,289.34,true
5200933005,,300.51,true
5200933006,,289.34,true
5200933007,,289.34,true
5200933008,,300.51,true
5200933009,,289.34,true
5200933010,,289.34,true
5200933011,,330.55,true
5200933012,,289.34,true
5200933013,,300.51,true
5200933014,,300.51,true
5200933015,,300.51,true
5200933016,,330.55,true
5200933017,,376.85,true
5200933018,,270.48,true
5200933019,,270.48,true
5200933020,,270.48,true
5200933021,,270.48,true
5200933022,,270.48,true
5200933023,,270.48,true
5200933024,,270.48,true
5200933025,,270.48,true
5200933026,,270.48,true
5200933027,,354.58,true
5200933028,,270.48,true
5200933029,,291.93,true
5200933030,,270.48,true
5200933031,,270.48,true
5200933032,,270.48,true
5200933033,,270.48,true
5200933034,,291.93,true
5200933035,,354.58,true
5200933036,,270.48,true
5200933037,,291.93,true
5200933038,,354.58,true
5200933039,,404.39,true
5200933040,,404.39,true
5200933041,,404.39,true
5200933042,,270.48,true
5200933043,,270.48,true
5200933044,,270.48,true
5200933045,,270.48,true
5200933046,,270.48,true
5200933047,,270.48,true
5200933048,,270.48,true
5200933049,,291.93,true
5200933050,,354.58,true
5200933051,,270.48,true
5200933052,,270.48,true
5200933053,,354.58,true
5200933054,,270.48,true
5200933055,,291.93,true
5200933056,,404.39,true
5200933057,,270.48,true
5200933058,,270.48,true
5200933059,,354.58,true
5200933060,,270.48,true
5200933061,,270.48,true
5200933062,,291.93,true
5200933063,,270.48,true
5200933064,,270.48,true
5200933065,,354.58,true
5200933066,,270.48,true
5200933067,,270.48,true
5200933068,,404.39,true
5200933069,,270.48,true
5200933070,,270.48,true
5200933071,,291.93,true
5200933072,,270.48,true
5200933073,,291.93,true
5200933074,,374.8,true
5200933075,,270.48,true
5200933076,,291.93,true
5200933077,,404.39,true
5200933078,,404.39,true
5200933079,,404.39,true
5200933080,,404.39,true
5200933081,,404.39,true
5200933082,,404.39,true
5200933083,,404.39,true
5200933084,,374.8,true
5200933085,,430.19,true
5200933086,,430.19,true
5200933087,,270.48,true
5200933088,,270.48,true
5200933089,,354.58,true
5200933090,,270.48,true
5200933091,,270.48,true
5200933092,,270.48,true
5200933093,,270.48,true
5200933094,,374.8,true
5200933095,,354.58,true
5200933096,,291.93,true
5200933097,,270.48,true
5200933098,,404.39,true
5200933099,,270.48,true
5200933100,,291.93,true
5200933101,,404.39,true
5200933102,,270.48,true
5200933103,,354.58,true
5200933104,,404.39,true
5200933105,,270.48,true
5200933106,,270.48,true
5200933107,,430.19,true
5200933108,,270.48,true
5200933109,,270.48,true
5200933110,,404.39,true
5200933111,,270.48,true
5200933112,,291.93,true
5200933113,,404.39,true
5200933114,,270.48,true
5200933115,,270.48,true
5200933116,,354.58,true
5200933117,,270.48,true
5200933118,,270.48,true
5200933119,,270.48,true
5200933120,,291.93,true
5200933121,,270.48,true
5200933122,,291.93,true
5200933123,,270.48,true
5200933124,,270.48,true
5200933125,,270.48,true
5200933126,,270.48,true
5200933127,,270.48,true
5200933128,,291.93,true
5200933129,,270.48,true
5200933130,,270.48,true
5200933131,,270.48,true
5200933132,,270.48,true
5200933133,,270.48,true
5200933134,,270.48,true
5200933135,,270.48,true
5200933136,,270.48,true
5200933137,,291.93,true
5200933138,,270.48,true
5200933139,,291.93,true
5200933140,,354.58,true
5200933141,,270.48,true
5200933142,,270.48,true
5200933143,,354.58,true
5200933144,,374.8,true
5200933145,,354.58,true
5200933146,,374.8,true
5200933147,,404.39,true
5200933148,,430.19,true
5200933149,,404.39,true
5200933150,,374.8,true
5200933151,,404.39,true
5200933152,,404.39,true
5200933153,,270.48,true
5200933154,,270.48,true
5200933155,,291.93,true
5200933156,,270.48,true
5200933157,,270.48,true
5200933158,,291.93,true
5200933159,,270.48,true
5200933160,,270.48,true
5200933161,,291.93,true
5200933162,,270.48,true
5200933163,,270.48,true
5200933164,,270.48,true
5200933165,,270.48,true
5200933166,,270.48,true
5200933167,,270.48,true
5200933168,,270.48,true
5200933169,,270.48,true
5200933170,,270.48,true
5200933171,,270.48,true
5200933172,,270.48,true
5200933173,,291.93,true
5200933174,,270.48,true
5200933175,,270.48,true
5200933176,,270.48,true
5200933177,,291.93,true
5200933178,,270.48,true
5200933179,,270.48,true
5200933180,,270.48,true
5200933181,,270.48,true
5200933182,,270.48,true
5200933183,,270.48,true
5200933184,,270.48,true
5200933185,,270.48,true
5200933186,,270.48,true
5200933187,,270.48,true
5200933188,,291.93,true
5200933189,,270.48,true
5200933190,,354.58,true
5200933191,,404.39,true
5200933192,,354.58,true
5200933193,,404.39,true
5200933194,,430.19,true
5200933195,,270.48,true
5200933196,,270.48,true
5200933197,,270.48,true
5200933198,,270.48,true
5200933199,,270.48,true
5200933200,,291.93,true
5200933201,,270.48,true
5200933202,,270.48,true
5200933203,,291.93,true
5200933204,,270.48,true
5200933205,,270.48,true
5200933206,,270.48,true
5200933207,,270.48,true
5200933208,,270.48,true
5200933209,,354.58,true
5200933210,,270.48,true
5200933211,,270.48,true
5200933212,,404.39,true
5200933213,,270.48,true
5200933214,,270.48,true
5200933215,,291.93,true
5200933216,,270.48,true
5200933217,,270.48,true
5200933218,,291.93,true
5200933219,,270.48,true
5200933220,,270.48,true
5200933221,,291.93,true
5200933222,,270.48,true
5200933223,,270.48,true
5200933224,,291.93,true
5200933225,,291.93,true
5200933226,,291.93,true
5200933227,,354.58,true
5200933228,,270.48,true
5200933229,,270.48,true
5200933230,,270.48,true
5200933231,,270.48,true
5200933232,,270.48,true
5200933233,,270.48,true
5200933234,,270.48,true
5200933235,,270.48,true
5200933236,,270.48,true
5200933237,,270.48,true
5200933238,,270.48,true
5200933239,,291.93,true
5200933240,,270.48,true
5200933241,,291.93,true
5200933242,,354.58,true
5200933243,,270.48,true
5200933244,,291.93,true
5200933245,,291.93,true
5200933246,,270.48,true
5200933247,,270.48,true
5200933248,,291.93,true
5200933249,,270.48,true
5200933250,,270.48,true
5200933251,,354.58,true
5200933252,,270.48,true
5200933253,,354.58,true
5200933254,,374.8,true
5200933255,,270.48,true
5200933256,,291.93,true
5200933257,,404.39,true
5200933258,,354.58,true
5200933259,,430.19,true
5200933260,,404.39,true
5200933261,,354.58,true
5200933262,,354.58,true
5200933263,,404.39,true
5200933264,,374.8,true
5200933265,,404.39,true
5200933266,,404.39,true
5200933267,,270.48,true
5200933268,,270.48,true
5200933269,,291.93,true
5200933270,,270.48,true
5200933271,,270.48,true
5200933272,,291.93,true
5200933273,,270.48,true
5200933274,,291.93,true
5200933275,,354.58,true
5200933276,,270.48,true
5200933277,,291.93,true
5200933278,,354.58,true
5200933279,,270.48,true
5200933280,,291.93,true
5200933281,,354.58,true
5200933282,,270.48,true
5200933283,,291.93,true
5200933284,,374.8,true
5200933285,,354.58,true
5200933286,,404.39,true
5200933287,,404.39,true
5200933288,,270.48,true
5200933289,,430.19,true
5200933290,,404.39,true
5200933291,,270.48,true
5200933292,,270.48,true
5200933293,,270.48,true
5200933294,,270.48,true
5200933295,,270.48,true
5200933296,,270.48,true
5200933297,,270.48,true
5200933298,,270.48,true
5200933299,,404.39,true
5200933300,,270.48,true
5200933301,,270.48,true
5200933302,,270.48,true
5200933303,,270.48,true
5200933304,,270.48,true
5200933305,,354.58,true
5200933306,,270.48,true
5200933307,,270.48,true
5200933308,,270.48,true
5200933309,,270.48,true
5200933310,,270.48,true
5200933311,,291.93,true
5200933312,,270.48,true
5200933313,,291.93,true
5200933314,,291.93,true
5200933315,,291.93,true
5200933316,,354.58,true
5200933317,,404.39,true
5200933318,,270.48,true
5200933319,,270.48,true
5200933320,,270.48,true
5200933321,,270.48,true
5200933322,,270.48,true
5200933323,,270.48,true
5200933324,,270.48,true
5200933325,,270.48,true
5200933326,,270.48,true
5200933327,,270.48,true
5200933328,,270.48,true
5200933329,,270.48,true
5200933330,,270.48,true
5200933331,,270.48,true
5200933332,,270.48,true
5200933333,,270.48,true
5200933334,,270.48,true
5200933335,,270.48,true
5200933336,,270.48,true
5200933337,,270.48,true
5200933338,,270.48,true
5200933339,,270.48,true
5200933340,,270.48,true
5200933341,,270.48,true
5200933342,,270.48,true
5200933343,,270.48,true
5200933344,,270.48,true
5200933345,,270.48,true
5200933346,,270.48,true
5200933347,,270.48,true
5200933348,,270.48,true
5200933349,,270.48,true
5200933350,,291.93,true
5200933351,,270.48,true
5200933352,,270.48,true
5200933353,,291.93,true
5200933354,,270.48,true
5200933355,,270.48,true
5200933356,,354.58,true
5200933357,,270.48,true
5200933358,,291.93,true
5200933359,,291.93,true
5200933360,,291.93,true
5200933361,,354.58,true
5200933362,,374.8,true
5200933363,,289.34,true
5200933364,,289.34,true
5200933365,,289.34,true
5200933366,,289.34,true
5200933367,,289.34,true
5200933368,,289.34,true
5200933369,,289.34,true
5200933370,,289.34,true
5200933371,,289.34,true
5200933372,,330.55,true
5200933373,,289.34,true
5200933374,,300.51,true
5200933375,,289.34,true
5200933376,,289.34,true
5200933377,,289.34,true
5200933378,,289.34,true
5200933379,,300.51,true
5200933380,,330.55,true
5200933381,,289.34,true
5200933382,,300.51,true
5200933383,,330.55,true
5200933384,,444.66,true
5200933385,,444.66,true
5200933386,,444.66,true
5200933387,,289.34,true
5200933388,,289.34,true
5200933389,,289.34,true
5200933390,,289.34,true
5200933391,,289.34,true
5200933392,,289.34,true
5200933393,,289.34,true
5200933394,,300.51,true
5200933395,,330.55,true
5200933396,,289.34,true
5200933397,,289.34,true
5200933398,,330.55,true
5200933399,,289.34,true
5200933400,,300.51,true
5200933401,,444.66,true
5200933402,,289.34,true
5200933403,,289.34,true
5200933404,,330.55,true
5200933405,,289.34,true
5200933406,,289.34,true
5200933407,,300.51,true
5200933408,,289.34,true
5200933409,,289.34,true
5200933410,,330.55,true
5200933411,,289.34,true
5200933412,,289.34,true
5200933413,,444.66,true
5200933414,,289.34,true
5200933415,,289.34,true
5200933416,,300.51,true
5200933417,,289.34,true
5200933418,,300.51,true
5200933419,,376.85,true
5200933420,,289.34,true
5200933421,,300.51,true
5200933422,,444.66,true
5200933423,,444.66,true
5200933424,,444.66,true
5200933425,,444.66,true
5200933426,,444.66,true
5200933427,,444.66,true
5200933428,,444.66,true
5200933429,,376.85,true
5200933430,,533.6,true
5200933431,,533.6,true
5200933432,,289.34,true
5200933433,,289.34,true
5200933434,,330.55,true
5200933435,,289.34,true
5200933436,,289.34,true
5200933437,,289.34,true
5200933438,,289.34,true
5200933439,,376.85,true
5200933440,,330.55,true
5200933441,,300.51,true
5200933442,,289.34,true
5200933443,,444.66,true
5200933444,,289.34,true
5200933445,,300.51,true
5200933446,,444.66,true
5200933447,,289.34,true
5200933448,,330.55,true
5200933449,,444.66,true
5200933450,,289.34,true
5200933451,,289.34,true
5200933452,,533.6,true
5200933453,,289.34,true
5200933454,,289.34,true
5200933455,,444.66,true
5200933456,,289.34,true
5200933457,,300.51,true
5200933458,,444.66,true
5200933459,,289.34,true
5200933460,,289.34,true
5200933461,,330.55,true
5200933462,,289.34,true
5200933463,,289.34,true
5200933464,,289.34,true
5200933465,,300.51,true
5200933466,,289.34,true
5200933467,,300.51,true
5200933468,,289.34,true
5200933469,,289.34,true
5200933470,,289.34,true
5200933471,,289.34,true
5200933472,,289.34,true
5200933473,,300.51,true
5200933474,,289.34,true
5200933475,,289.34,true
5200933476,,289.34,true
5200933477,,289.34,true
5200933478,,289.34,true
5200933479,,289.34,true
5200933480,,289.34,true
5200933481,,289.34,true
5200933482,,300.51,true
5200933483,,289.34,true
5200933484,,300.51,true
5200933485,,330.55,true
5200933486,,289.34,true
5200933487,,289.34,true
5200933488,,330.55,true
5200933489,,376.85,true
5200933490,,330.55,true
5200933491,,376.85,true
5200933492,,444.66,true
5200933493,,533.6,true
5200933494,,444.66,true
5200933495,,376.85,true
5200933496,,444.66,true
5200933497,,444.66,true
5200933498,,289.34,true
5200933499,,289.34,true
5200933500,,300.51,true
5200933501,,289.34,true
5200933502,,289.34,true
5200933503,,300.51,true
5200933504,,289.34,true
5200933505,,289.34,true
5200933506,,300.51,true
5200933507,,289.34,true
5200933508,,289.34,true
5200933509,,289.34,true
5200933510,,289.34,true
5200933511,,289.34,true
5200933512,,289.34,true
5200933513,,289.34,true
5200933514,,289.34,true
5200933515,,289.34,true
5200933516,,289.34,true
5200933517,,289.34,true
5200933518,,300.51,true
5200933519,,289.34,true
5200933520,,289.34,true
5200933521,,289.34,true
5200933522,,300.51,true
5200933523,,289.34,true
5200933524,,289.34,true
5200933525,,289.34,true
5200933526,,289.34,true
5200933527,,289.34,true
5200933528,,289.34,true
5200933529,,289.34,true
5200933530,,289.34,true
5200933531,,289.34,true
5200933532,,289.34,true
5200933533,,300.51,true
5200933534,,289.34,true
5200933535,,330.55,true
5200933536,,444.66,true
5200933537,,330.55,true
5200933538,,444.66,true
5200933539,,533.6,true
5200933540,,289.34,true
5200933541,,289.34,true
5200933542,,289.34,true
5200933543,,289.34,true
5200933544,,289.34,true
5200933545,,300.51,true
5200933546,,289.34,true
5200933547,,289.34,true
5200933548,,300.51,true
5200933549,,289.34,true
5200933550,,289.34,true
5200933551,,289.34,true
5200933552,,289.34,true
5200933553,,289.34,true
5200933554,,330.55,true
5200933555,,289.34,true
5200933556,,289.34,true
5200933557,,444.66,true
5200933558,,289.34,true
5200933559,,289.34,true
5200933560,,300.51,true
5200933561,,289.34,true
5200933562,,289.34,true
5200933563,,300.51,true
5200933564,,289.34,true
5200933565,,289.34,true
5200933566,,300.51,true
5200933567,,289.34,true
5200933568,,289.34,true
5200933569,,300.51,true
5200933570,,300.51,true
5200933571,,300.51,true
5200933572,,330.55,true
5200933573,,289.34,true
5200933574,,289.34,true
5200933575,,289.34,true
5200933576,,289.34,true
5200933577,,289.34,true
5200933578,,289.34,true
5200933579,,289.34,true
5200933580,,289.34,true
5200933581,,289.34,true
5200933582,,289.34,true
5200933583,,289.34,true
5200933584,,300.51,true
5200933585,,289.34,true
5200933586,,300.51,true
5200933587,,330.55,true
5200933588,,289.34,true
5200933589,,300.51,true
5200933590,,300.51,true
5200933591,,289.34,true
5200933592,,289.34,true
5200933593,,300.51,true
5200933594,,289.34,true
5200933595,,289.34,true
5200933596,,330.55,true
5200933597,,289.34,true
5200933598,,330.55,true
5200933599,,376.85,true
5200933600,,289.34,true
5200933601,,300.51,true
5200933602,,444.66,true
5200933603,,330.55,true
5200933604,,533.6,true
5200933605,,444.66,true
5200933606,,330.55,true
5200933607,,330.55,true
5200933608,,444.66,true
5200933609,,376.85,true
5200933610,,444.66,true
5200933611,,444.66,true
5200933612,,289.34,true
5200933613,,289.34,true
5200933614,,300.51,true
5200933615,,289.34,true
5200933616,,289.34,true
5200933617,,300.51,true
5200933618,,289.34,true
5200933619,,300.51,true
5200933620,,330.55,true
5200933621,,289.34,true
5200933622,,300.51,true
5200933623,,330.55,true
5200933624,,289.34,true
5200933625,,300.51,true
5200933626,,330.55,true
5200933627,,289.34,true
5200933628,,300.51,true
5200933629,,376.85,true
5200933630,,330.55,true
5200933631,,444.66,true
5200933632,,444.66,true
5200933633,,289.34,true
5200933634,,533.6,true
5200933635,,444.66,true
5200933636,,289.34,true
5200933637,,289.34,true
5200933638,,289.34,true
5200933639,,289.34,true
5200933640,,289.34,true
5200933641,,289.34,true
5200933642,,289.34,true
5200933643,,289.34,true
5200933644,,444.66,true
5200933645,,289.34,true
5200933646,,289.34,true
5200933647,,289.34,true
5200933648,,289.34,true
5200933649,,289.34,true
5200933650,,330.55,true
5200933651,,289.34,true
5200933652,,289.34,true
5200933653,,289.34,true
5200933654,,289.34,true
5200933655,,289.34,true
5200933656,,300.51,true
5200933657,,289.34,true
5200933658,,300.51,true
5200933659,,300.51,true
5200933660,,300.51,true
5200933661,,330.55,true
5200933662,,444.66,true
5200933663,,289.34,true
5200933664,,289.34,true
5200933665,,289.34,true
5200933666,,289.34,true
5200933667,,289.34,true
5200933668,,289.34,true
5200933669,,289.34,true
5200933670,,289.34,true
5200933671,,289.34,true
5200933672,,289.34,true
5200933673,,289.34,true
5200933674,,289.34,true
5200933675,,289.34,true
5200933676,,289.34,true
5200933677,,289.34,true
5200933678,,289.34,true
5200933679,,289.34,true
5200933680,,289.34,true
5200933681,,289.34,true
5200933682,,289.34,true
5200933683,,289.34,true
5200933684,,289.34,true
5200933685,,289.34,true
5200933686,,289.34,true
5200933687,,289.34,true
5200933688,,289.34,true
5200933689,,289.34,true
5200933690,,289.34,true
5200933691,,289.34,true
5200933692,,289.34,true
5200933693,,289.34,true
5200933694,,289.34,true
5200933695,,300.51,true
5200933696,,289.34,true
5200933697,,289.34,true
5200933698,,300.51,true
5200933699,,289.34,true
5200933700,,289.34,true
5200933701,,330.55,true
5200933702,,289.34,true
5200933703,,300.51,true
5200933704,,300.51,true
5200933705,,300.51,true
5200933706,,330.55,true
5200933707,,376.85,true
5200933708,,289.34,true
5200933709,,289.34,true
5200933710,,289.34,true
5200933711,,289.34,true
5200933712,,289.34,true
5200933713,,289.34,true
5200933714,,289.34,true
5200933715,,289.34,true
5200933716,,289.34,true
5200933717,,330.55,true
5200933718,,289.34,true
5200933719,,300.51,true
5200933720,,289.34,true
5200933721,,289.34,true
5200933722,,289.34,true
5200933723,,289.34,true
5200933724,,300.51,true
5200933725,,330.55,true
5200933726,,289.34,true
5200933727,,300.51,true
5200933728,,330.55,true
5200933729,,444.66,true
5200933730,,444.66,true
5200933731,,444.66,true
5200933732,,289.34,true
5200933733,,289.34,true
5200933734,,289.34,true
5200933735,,289.34,true
5200933736,,289.34,true
5200933737,,289.34,true
5200933738,,289.34,true
5200933739,,300.51,true
5200933740,,330.55,true
5200933741,,289.34,true
5200933742,,289.34,true
5200933743,,330.55,true
5200933744,,289.34,true
5200933745,,300.51,true
5200933746,,444.66,true
5200933747,,289.34,true
5200933748,,289.34,true
5200933749,,330.55,true
5200933750,,289.34,true
5200933751,,289.34,true
5200933752,,300.51,true
5200933753,,289.34,true
5200933754,,289.34,true
5200933755,,330.55,true
5200933756,,289.34,true
5200933757,,289.34,true
5200933758,,444.66,true
5200933759,,289.34,true
5200933760,,289.34,true
5200933761,,300.51,true
5200933762,,289.34,true
5200933763,,300.51,true
5200933764,,376.85,true
5200933765,,289.34,true
5200933766,,300.51,true
5200933767,,444.66,true
5200933768,,444.66,true
5200933769,,444.66,true
5200933770,,444.66,true
5200933771,,444.66,true
5200933772,,444.66,true
5200933773,,444.66,true
5200933774,,376.85,true
5200933775,,533.6,true
5200933776,,533.6,true
5200933777,,289.34,true
5200933778,,289.34,true
5200933779,,330.55,true
5200933780,,289.34,true
5200933781,,289.34,true
5200933782,,289.34,true
5200933783,,289.34,true
5200933784,,376.85,true
5200933785,,330.55,true
5200933786,,300.51,true
5200933787,,289.34,true
5200933788,,444.66,true
5200933789,,289.34,true
5200933790,,300.51,true
5200933791,,444.66,true
5200933792,,289.34,true
5200933793,,330.55,true
5200933794,,444.66,true
5200933795,,289.34,true
5200933796,,289.34,true
5200933797,,533.6,true
5200933798,,289.34,true
5200933799,,289.34,true
5200933800,,444.66,true
5200933801,,289.34,true
5200933802,,300.51,true
5200933803,,444.66,true
5200933804,,289.34,true
5200933805,,289.34,true
5200933806,,330.55,true
5200933807,,289.34,true
5200933808,,289.34,true
5200933809,,289.34,true
5200933810,,300.51,true
5200933811,,289.34,true
5200933812,,300.51,true
5200933813,,289.34,true
5200933814,,289.34,true
5200933815,,289.34,true
5200933816,,289.34,true
5200933817,,289.34,true
5200933818,,300.51,true
5200933819,,289.34,true
5200933820,,289.34,true
5200933821,,289.34,true
5200933822,,289.34,true
5200933823,,289.34,true
5200933824,,289.34,true
5200933825,,289.34,true
5200933826,,289.34,true
5200933827,,300.51,true
5200933828,,289.34,true
5200933829,,300.51,true
5200933830,,330.55,true
5200933831,,289.34,true
5200933832,,289.34,true
5200933833,,330.55,true
5200933834,,376.85,true
5200933835,,330.55,true
5200933836,,376.85,true
5200933837,,444.66,true
5200933838,,533.6,true
5200933839,,444.66,true
5200933840,,376.85,true
5200933841,,444.66,true
5200933842,,444.66,true
5200933843,,289.34,true
5200933844,,289.34,true
5200933845,,300.51,true
5200933846,,289.34,true
5200933847,,289.34,true
5200933848,,300.51,true
5200933849,,289.34,true
5200933850,,289.34,true
5200933851,,300.51,true
5200933852,,289.34,true
5200933853,,289.34,true
5200933854,,289.34,true
5200933855,,289.34,true
5200933856,,289.34,true
5200933857,,289.34,true
5200933858,,289.34,true
5200933859,,289.34,true
5200933860,,289.34,true
5200933861,,289.34,true
5200933862,,289.34,true
5200933863,,300.51,true
5200933864,,289.34,true
5200933865,,289.34,true
5200933866,,289.34,true
5200933867,,300.51,true
5200933868,,289.34,true
5200933869,,289.34,true
5200933870,,289.34,true
5200933871,,289.34,true
5200933872,,289.34,true
5200933873,,289.34,true
5200933874,,289.34,true
5200933875,,289.34,true
5200933876,,289.34,true
5200933877,,289.34,true
5200933878,,300.51,true
5200933879,,289.34,true
5200933880,,330.55,true
5200933881,,444.66,true
5200933882,,330.55,true
5200933883,,444.66,true
5200933884,,533.6,true
5200933885,,289.34,true
5200933886,,289.34,true
5200933887,,289.34,true
