Product StockKeepingUnit,Price (01s68000002QhvuAAC) RON,Price (01s68000002QhvuAAC) EUR,IsActive
5200614070,415.81,,true
5200614195,493.45,,true
5200614538,415.81,,true
5200614805,444.35,,true
5200615510,13.03,,true
5200617077,444.35,,true
5200617529,415.81,,true
5200617699,9.22,1.86,true
5200617700,11.19,2.25,true
5200617701,10.62,2.14,true
5200617703,12.33,2.48,true
5200617841,415.81,,true
5200617842,415.81,,true
5200617875,507.64,,true
5200617960,415.81,,true
5200617963,415.81,,true
5200617964,444.35,,true
5200617965,415.81,,true
5200617966,493.45,,true
5200617967,444.35,,true
5200617968,415.81,,true
5200617980,444.35,,true
5200636816,208.32,,true
5200636817,208.32,,true
5200636818,208.32,,true
5200636819,212.12,,true
5200636820,208.32,,true
5200636821,208.32,,true
5200636822,208.32,,true
5200636823,217.86,,true
5200636824,254.2,,true
5200636825,208.32,,true
5200636826,208.32,,true
5200636827,208.32,,true
5200636828,208.32,,true
5200636829,208.32,,true
5200636830,217.86,,true
5200636832,208.32,,true
5200636833,208.32,,true
5200636834,217.86,,true
5200636835,254.2,,true
5200636836,208.32,,true
5200636837,208.32,,true
5200636838,225.28,,true
5200636839,208.32,,true
5200636840,208.32,,true
5200636841,212.12,,true
5200636842,225.28,,true
5200636843,208.32,,true
5200636844,208.32,,true
5200568762,12,,true
5200568889,2544.05,512.42,true
5200568892,289.22,58.26,true
5200568895,79.78,16.07,true
5200568897,103.38,20.82,true
5200568902,2238.73,450.92,true
5200568903,578.41,116.5,true
5200568904,60.52,12.19,true
5200568907,171.07,,true
5200568910,66.42,13.38,true
5200568911,83,16.72,true
5200568913,6.07,,true
5200568914,6.35,,true
5200568915,8.8,,true
5200568916,9.27,,true
5200568917,9.73,,true
5200568918,9.99,,true
5200568919,10.14,,true
5200568920,10.53,,true
5200568921,12.07,,true
5200573694,142.73,,true
5200573695,191.85,,true
5200573696,134.67,,true
5200573697,134.67,,true
5200573698,134.67,,true
5200573699,134.67,,true
5200573700,134.67,,true
5200573701,134.67,,true
5200573702,137.92,,true
5200573703,142.73,,true
5200573704,134.67,,true
5200573705,134.67,,true
5200573706,134.67,,true
5200573707,134.67,,true
5200573708,134.67,,true
5200573709,134.67,,true
5200573710,142.73,,true
5200573711,142.73,,true
5200573712,134.67,,true
5200573713,134.67,,true
5200573714,153.94,,true
5200573715,191.85,,true
5200573716,134.67,,true
5200573717,134.67,,true
5200573718,134.67,,true
5200573719,153.94,,true
5200573720,134.67,,true
5200573721,134.67,,true
5200617981,415.81,,true
5200617983,444.35,,true
5200617984,415.81,,true
5200619246,204.65,41.22,true
5200620158,33.12,,true
5200620159,318.36,64.12,true
5200620947,206.11,41.52,true
5200631605,159.32,32.09,true
5200631776,242.65,48.87,true
5200631777,201.58,40.6,true
5200632236,242.65,48.87,true
5200633067,3.79,0.76,true
5200633068,7.55,1.52,true
5200633853,28.45,,true
5200634585,14.3,2.88,true
5200634868,1403.83,,true
5200634894,24.95,5.03,true
5200636845,208.32,,true
5200636846,208.32,,true
5200636847,208.32,,true
5200636848,208.32,,true
5200636849,208.32,,true
5200636850,212.12,,true
5200636851,208.32,,true
5200636852,208.32,,true
5200636853,208.32,,true
5200636854,208.32,,true
5200636855,208.32,,true
5200636856,208.32,,true
5200636857,212.12,,true
5200636858,208.32,,true
5200636859,208.32,,true
5200636860,208.32,,true
5200636861,212.12,,true
5200636862,217.86,,true
5200636863,208.32,,true
5200636864,208.32,,true
5200636865,208.32,,true
5200636866,217.86,,true
5200636867,208.32,,true
5200636868,208.32,,true
5200636869,208.32,,true
5200636870,212.12,,true
5200636871,212.12,,true
5200636872,208.32,,true
5200568922,13.44,,true
5200568923,14.83,,true
5200568924,8.52,,true
5200568925,8.95,,true
5200568926,11.65,,true
5200568927,12.15,,true
5200568928,12.91,,true
5200568929,13.31,,true
5200568930,13.48,,true
5200568931,14.1,,true
5200568932,16.16,,true
5200568933,17.76,,true
5200568934,19.45,,true
5200568935,21.88,,true
5200568936,23.78,,true
5200568937,24.52,,true
5200568938,27.44,,true
5200568939,28.14,,true
5200568940,38.17,,true
5200568941,34.28,,true
5200568942,44.09,,true
5200568943,47.08,,true
5200568944,59.75,,true
5200568945,62.05,,true
5200568946,64.28,,true
5200568947,66.87,,true
5200568948,11.8,,true
5200568949,12.2,,true
5200568950,15.2,,true
5200568951,15.99,,true
5200573722,134.67,,true
5200573723,142.73,,true
5200573724,153.94,,true
5200573725,134.67,,true
5200573726,134.67,,true
5200573727,134.67,,true
5200574376,227.71,45.86,true
5200575818,10.11,,true
5200576648,13.98,,true
5200597692,164.18,33.07,true
5200599600,98.59,19.86,true
5200600380,15.71,,true
5200600382,49.02,,true
5200600481,1384.52,,true
5200601366,49.02,,true
5200601401,1371.3,,true
5200601914,1281.48,,true
5200602730,20.72,,true
5200602874,415.81,,true
5200603005,157.61,31.74,true
5200603007,156.14,31.45,true
5200603022,561.81,,true
5200603326,74.92,15.09,true
5200634895,26.24,5.28,true
5200634896,30.24,6.09,true
5200634930,209.94,,true
5200636379,208.32,,true
5200636380,208.32,,true
5200636381,208.32,,true
5200636382,208.32,,true
5200636383,208.32,,true
5200636384,254.2,,true
5200636385,208.32,,true
5200636386,208.32,,true
5200636387,208.32,,true
5200636388,208.32,,true
5200636390,254.2,,true
5200636391,217.86,,true
5200636392,208.32,,true
5200636393,208.32,,true
5200636394,254.2,,true
5200636395,225.28,,true
5200636396,212.12,,true
5200636397,208.32,,true
5200636398,208.32,,true
5200636399,286.9,,true
5200636400,217.86,,true
5200636401,208.32,,true
5200451780,74.92,15.09,true
5200452777,247.23,49.8,true
5200550901,826.33,,true
5200550904,3327.78,,true
5200550905,3712.44,,true
5200550907,2439.59,,true
5200550908,1898.04,,true
5200550912,1923,,true
5200550913,1827.75,,true
5200550919,817.69,,true
5200550920,1884.9,,true
5200554100,794.88,,true
5200554102,1309.48,,true
5200554103,749.95,,true
5200554105,864.86,,true
5200554106,879.55,,true
5200554108,675.26,,true
5200554111,184.08,,true
5200554112,184.08,,true
5200554113,184.08,,true
5200554114,184.08,,true
5200554115,184.08,,true
5200554116,78.95,,true
5200554117,78.95,,true
5200554118,78.95,,true
5200554119,78.95,,true
5200554120,78.95,,true
5200554281,209.66,,true
5200554282,209.66,,true
5200568952,17.01,,true
5200568953,17.47,,true
5200568954,17.9,,true
5200568955,18.27,,true
5200568956,20.89,,true
5200568957,22.89,,true
5200568958,24.88,,true
5200568959,28.86,,true
5200568960,30.76,,true
5200568961,31.29,,true
5200568962,34.83,,true
5200568963,36.72,,true
5200568964,41,,true
5200568965,42.19,,true
5200568966,52.7,,true
5200568967,66.27,,true
5200568968,70.39,,true
5200568969,73.45,,true
5200568970,77.38,,true
5200568971,80.84,,true
5200568972,15.69,,true
5200568973,16.32,,true
5200568974,19.32,,true
5200568975,20.49,,true
5200568976,21.59,,true
5200568977,22.26,,true
5200568978,22.9,,true
5200568979,23.39,,true
5200568980,26.4,,true
5200568981,27.17,,true
5200573239,134.67,,true
5200573240,134.67,,true
5200573241,134.67,,true
5200573243,191.85,,true
5200573244,153.94,,true
5200573245,142.73,,true
5200573246,134.67,,true
5200573247,191.85,,true
5200573248,153.94,,true
5200573249,142.73,,true
5200573250,142.73,,true
5200573251,134.67,,true
5200573253,153.94,,true
5200573254,142.73,,true
5200573255,134.67,,true
5200573256,137.92,,true
5200573258,191.85,,true
5200573259,153.94,,true
5200573260,137.92,,true
5200573261,134.67,,true
5200573262,228.15,,true
5200573263,153.94,,true
5200573264,142.73,,true
5200573265,134.67,,true
5200573266,134.67,,true
5200573267,228.15,,true
5200573268,142.73,,true
5200573269,134.67,,true
5200636402,208.32,,true
5200636403,208.32,,true
5200636405,254.2,,true
5200636406,225.28,,true
5200636407,208.32,,true
5200636408,208.32,,true
5200636409,286.9,,true
5200636410,225.28,,true
5200636411,208.32,,true
5200636412,208.32,,true
5200636413,208.32,,true
5200636414,286.9,,true
5200636415,212.12,,true
5200636416,208.32,,true
5200636417,208.32,,true
5200636418,208.32,,true
5200636419,254.2,,true
5200636420,208.32,,true
5200636421,208.32,,true
5200636422,208.32,,true
5200636423,208.32,,true
5200636424,217.86,,true
5200636425,208.32,,true
5200636426,208.32,,true
5200636427,208.32,,true
5200636428,208.32,,true
5200636429,254.2,,true
5200636430,208.32,,true
5200554283,209.66,,true
5200554286,209.66,,true
5200554287,209.66,,true
5200554288,209.66,,true
5200554289,209.66,,true
5200554290,209.66,,true
5200554291,209.66,,true
5200554293,209.66,,true
5200554545,178.84,36.02,true
5200554546,181.95,36.65,true
5200554549,182.48,36.76,true
5200554551,150.81,30.38,true
5200557835,216.27,43.56,true
5200557839,247.23,49.8,true
5200557845,103.34,20.82,true
5200557847,116.32,23.43,true
5200557850,103.34,20.82,true
5200557853,242.65,48.87,true
5200568982,31.23,,true
5200568983,36.09,,true
5200568984,38.25,,true
5200568985,38.92,,true
5200568986,43.2,,true
5200568987,44.37,,true
5200568988,49.28,,true
5200568989,52.37,,true
5200568990,61.97,,true
5200568991,76.54,,true
5200568992,81.69,,true
5200568993,85.51,,true
5200568994,91.14,,true
5200568995,95.46,,true
5200568996,20.35,,true
5200568997,21.07,,true
5200568998,24.28,,true
5200568999,25.8,,true
5200569000,26.83,,true
5200569001,27.84,,true
5200569002,28.5,,true
5200569003,29.3,,true
5200569004,32.66,,true
5200569005,36.31,,true
5200569006,38.9,,true
5200569007,44.29,,true
5200569008,46.72,,true
5200569009,47.52,,true
5200569010,51.28,,true
5200569011,54.27,,true
5200573270,134.67,,true
5200573271,134.67,,true
5200573272,153.94,,true
5200573273,137.92,,true
5200573274,137.92,,true
5200573275,134.67,,true
5200573276,134.67,,true
5200573277,153.94,,true
5200573278,142.73,,true
5200573279,137.92,,true
5200573280,134.67,,true
5200573281,134.67,,true
5200573282,191.85,,true
5200573283,142.73,,true
5200573284,134.67,,true
5200573285,134.67,,true
5200573286,134.67,,true
5200573287,191.85,,true
5200573288,153.94,,true
5200573289,142.73,,true
5200573290,137.92,,true
5200573291,134.67,,true
5200573292,191.85,,true
5200573293,153.94,,true
5200573294,137.92,,true
5200573295,134.67,,true
5200573296,134.67,,true
5200573297,191.85,,true
5200636431,208.32,,true
5200636432,208.32,,true
5200636433,208.32,,true
5200636434,254.2,,true
5200636435,217.86,,true
5200636436,208.32,,true
5200636437,208.32,,true
5200636438,208.32,,true
5200636439,254.2,,true
5200636440,217.86,,true
5200636441,208.32,,true
5200636442,208.32,,true
5200636443,208.32,,true
5200636444,254.2,,true
5200636445,217.86,,true
5200636446,208.32,,true
5200636447,208.32,,true
5200636448,208.32,,true
5200636450,254.2,,true
5200636451,225.28,,true
5200636452,208.32,,true
5200636453,208.32,,true
5200636459,254.2,,true
5200636460,225.28,,true
5200636461,208.32,,true
5200636462,208.32,,true
5200636464,254.2,,true
5200636465,217.86,,true
5200557855,193.53,38.98,true
5200557857,193.53,38.98,true
5200557858,193.53,38.98,true
5200557859,193.53,38.98,true
5200557860,193.53,38.98,true
5200557861,135.69,27.33,true
5200557862,165.76,33.39,true
5200557863,217.84,43.88,true
5200557864,271.61,54.71,true
5200557874,25.75,,true
5200557880,33.53,6.75,true
5200557902,61.77,12.44,true
5200557903,82.36,16.59,true
5200557904,72.92,14.69,true
5200557905,97.23,19.58,true
5200569012,59.82,,true
5200569013,61.61,,true
5200569014,71.91,,true
5200569015,87.48,,true
5200569016,93.66,,true
5200569017,98.25,,true
5200569018,105.57,,true
5200569019,110.76,,true
5200569020,31.78,,true
5200569021,32.92,,true
5200569022,36.98,,true
5200569023,38.58,,true
5200569024,39.94,,true
5200569025,41,,true
5200569026,42.18,,true
5200569027,43.24,,true
5200569028,48.02,,true
5200569029,52.27,,true
5200569030,54.77,,true
5200569031,62.37,,true
5200569032,65.34,,true
5200569033,66.41,,true
5200569034,71.03,,true
5200569035,76.08,,true
5200569036,82.89,,true
5200569037,85.28,,true
5200569038,103.37,,true
5200569039,111.35,,true
5200569040,119.59,,true
5200569041,125.71,,true
5200573298,153.94,,true
5200573299,137.92,,true
5200573300,137.92,,true
5200573301,134.67,,true
5200573303,191.85,,true
5200573304,153.94,,true
5200573305,142.73,,true
5200573306,142.73,,true
5200573313,191.85,,true
5200573314,153.94,,true
5200573315,142.73,,true
5200573316,137.92,,true
5200573318,191.85,,true
5200573319,153.94,,true
5200573320,137.92,,true
5200573321,142.73,,true
5200573323,191.85,,true
5200573324,153.94,,true
5200573325,137.92,,true
5200573326,137.92,,true
5200573327,228.15,,true
5200573328,191.85,,true
5200573329,153.94,,true
5200573330,142.73,,true
5200573331,142.73,,true
5200573332,191.85,,true
5200573333,137.92,,true
5200573334,134.67,,true
5200636466,208.32,,true
5200636467,208.32,,true
5200636469,254.2,,true
5200636470,217.86,,true
5200636471,208.32,,true
5200636472,208.32,,true
5200636473,286.9,,true
5200636474,254.2,,true
5200636475,217.86,,true
5200636476,212.12,,true
5200636477,212.12,,true
5200636478,254.2,,true
5200636479,208.32,,true
5200636480,208.32,,true
5200636481,208.32,,true
5200636482,208.32,,true
5200636484,254.2,,true
5200636485,217.86,,true
5200636486,212.12,,true
5200636487,212.12,,true
5200636488,208.32,,true
5200636489,208.32,,true
5200636490,208.32,,true
5200636491,208.32,,true
5200636492,286.9,,true
5200636493,254.2,,true
5200636494,225.28,,true
5200636495,212.12,,true
5200557906,89.11,17.95,true
5200557908,118.82,23.93,true
5200557909,296.95,59.81,true
5200557912,172.98,34.84,true
5200557913,1149.18,231.47,true
5200557916,5.79,1.17,true
5200557917,7.29,1.47,true
5200557918,8.76,1.76,true
5200557922,6.18,1.25,true
5200557923,10.72,2.16,true
5200557924,12.87,2.59,true
5200557925,264.53,53.28,true
5200557926,318.15,64.08,true
5200557931,38.75,7.8,true
5200557933,3.57,0.72,true
5200557934,12.76,2.57,true
5200569042,136.43,,true
5200569043,38.37,,true
5200569044,40.36,,true
5200569045,45.12,,true
5200569046,46.92,,true
5200569047,48.45,,true
5200569048,51.24,,true
5200569049,51.85,,true
5200569050,53.04,,true
5200569051,57.25,,true
5200569052,62.04,,true
5200569053,64.34,,true
5200569054,74.82,,true
5200569055,78.04,,true
5200569056,79.24,,true
5200569057,84.3,,true
5200569058,86.39,,true
5200569059,93.82,,true
5200569060,96.52,,true
5200569061,115.31,,true
5200569062,124.28,,true
5200569063,133.55,,true
5200569064,140.44,,true
5200569065,46.38,,true
5200569066,48.33,,true
5200569067,52.34,,true
5200569068,54.33,,true
5200569069,56.03,,true
5200569070,58.96,,true
5200569071,62.82,,true
5200573335,137.92,,true
5200573336,137.92,,true
5200573338,191.85,,true
5200573339,153.94,,true
5200573340,142.73,,true
5200573341,142.73,,true
5200573342,137.92,,true
5200573343,134.67,,true
5200573344,134.67,,true
5200573345,137.92,,true
5200573346,137.92,,true
5200573348,191.85,,true
5200573349,191.85,,true
5200573350,142.73,,true
5200573351,137.92,,true
5200573352,228.15,,true
5200573353,191.85,,true
5200573354,153.94,,true
5200573355,153.94,,true
5200573356,142.73,,true
5200573357,191.85,,true
5200573360,137.92,,true
5200573361,134.67,,true
5200573362,153.94,,true
5200573364,134.67,,true
5200573365,134.67,,true
5200573366,134.67,,true
5200573367,191.85,,true
5200636496,208.32,,true
5200636497,286.9,,true
5200636498,254.2,,true
5200636499,225.28,,true
5200636500,225.28,,true
5200636501,212.12,,true
5200636502,254.2,,true
5200636505,208.32,,true
5200636506,208.32,,true
5200636507,217.86,,true
5200636509,208.32,,true
5200636510,208.32,,true
5200636511,208.32,,true
5200636512,254.2,,true
5200636513,208.32,,true
5200636514,208.32,,true
5200636515,208.32,,true
5200636516,208.32,,true
5200636517,217.86,,true
5200636518,208.32,,true
5200636519,208.32,,true
5200636520,208.32,,true
5200636521,208.32,,true
5200636522,217.86,,true
5200636523,208.32,,true
5200636525,208.32,,true
5200636526,208.32,,true
5200636528,225.28,,true
5200557935,20.05,4.04,true
5200557936,32.93,6.63,true
5200557937,18.45,3.72,true
5200557938,11.76,2.37,true
5200557939,14.12,2.84,true
5200557940,23.81,4.8,true
5200557941,35,7.05,true
5200557942,47.72,9.61,true
5200557944,154.28,31.08,true
5200557945,29.17,5.88,true
5200557946,50.12,10.09,true
5200557947,70.85,14.27,true
5200557948,67.67,13.63,true
5200557949,74.74,15.06,true
5200557950,76.54,15.42,true
5200569072,62.23,,true
5200569073,68.76,,true
5200569074,74.08,,true
5200569075,78.4,,true
5200569087,9.09,,true
5200569088,9.33,,true
5200569089,11.35,,true
5200569090,11.98,,true
5200569091,12.57,,true
5200569092,12.92,,true
5200569093,13.12,,true
5200569094,13.6,,true
5200569095,15.45,,true
5200569096,17.21,,true
5200569097,18.93,,true
5200569100,11.84,,true
5200569101,12.37,,true
5200569102,15.34,,true
5200569103,16.01,,true
5200569104,16.93,,true
5200569105,17.45,,true
5200569106,17.68,,true
5200569107,18.43,,true
5200569108,20.89,,true
5200569109,22.97,,true
5200569110,25.08,,true
5200569111,26.94,,true
5200569112,29.04,,true
5200569113,29.87,,true
5200573368,137.92,,true
5200573369,134.67,,true
5200573370,134.67,,true
5200573372,191.85,,true
5200573373,142.73,,true
5200573374,134.67,,true
5200573375,134.67,,true
5200573376,134.67,,true
5200573377,153.94,,true
5200573378,137.92,,true
5200573380,134.67,,true
5200573381,134.67,,true
5200573383,153.94,,true
5200573384,137.92,,true
5200573385,137.92,,true
5200573386,137.92,,true
5200573389,142.73,,true
5200573390,134.67,,true
5200573391,134.67,,true
5200573397,191.85,,true
5200573398,153.94,,true
5200573399,142.73,,true
5200573400,137.92,,true
5200573401,134.67,,true
5200573403,191.85,,true
5200573404,153.94,,true
5200573405,137.92,,true
5200573406,134.67,,true
5200636529,208.32,,true
5200636530,208.32,,true
5200636531,208.32,,true
5200636534,208.32,,true
5200636535,208.32,,true
5200636536,208.32,,true
5200636542,225.28,,true
5200636543,217.86,,true
5200636544,208.32,,true
5200636545,208.32,,true
5200636546,208.32,,true
5200636547,286.9,,true
5200636548,254.2,,true
5200636549,225.28,,true
5200636550,208.32,,true
5200636551,208.32,,true
5200636553,286.9,,true
5200636554,254.2,,true
5200636555,254.2,,true
5200636557,286.9,,true
5200636558,225.28,,true
5200636559,212.12,,true
5200636560,208.32,,true
5200636561,286.9,,true
5200636562,225.28,,true
5200636563,225.28,,true
5200636564,254.2,,true
5200636565,208.32,,true
5200557952,53.33,10.74,true
5200557953,70.35,14.17,true
5200557954,66.63,13.42,true
5200557955,43.39,8.74,true
5200557957,171.3,34.5,true
5200557958,220.45,44.4,true
5200557959,291.69,58.75,true
5200557960,92.8,18.69,true
5200557961,107.06,21.56,true
5200557962,122.04,24.58,true
5200557963,119.46,24.06,true
5200557965,127.37,25.65,true
5200557966,123.15,24.8,true
5200557967,149.1,30.03,true
5200557968,211.73,42.65,true
5200569114,33.12,,true
5200569115,33.99,,true
5200569116,44.5,,true
5200569117,40.82,,true
5200569118,51.15,,true
5200569119,54.88,,true
5200569120,68.32,,true
5200569121,71.18,,true
5200569122,74.68,,true
5200569123,77.91,,true
5200569124,15.13,,true
5200569125,15.6,,true
5200569126,18.75,,true
5200569127,19.69,,true
5200569128,20.84,,true
5200569129,21.38,,true
5200569130,21.87,,true
5200569131,22.33,,true
5200569132,25.25,,true
5200569133,27.65,,true
5200569134,29.97,,true
5200569135,34.42,,true
5200569136,36.51,,true
5200569137,37.14,,true
5200569138,41,,true
5200569139,43.06,,true
5200569140,47.81,,true
5200569141,49.23,,true
5200569142,60.25,,true
5200573409,228.15,,true
5200573410,191.85,,true
5200573411,191.85,,true
5200573413,228.15,,true
5200573414,191.85,,true
5200573415,142.73,,true
5200573416,134.67,,true
5200573418,191.85,,true
5200573419,191.85,,true
5200573420,191.85,,true
5200573421,137.92,,true
5200573422,191.85,,true
5200573423,153.94,,true
5200573424,137.92,,true
5200573425,134.67,,true
5200573426,134.67,,true
5200573427,142.73,,true
5200573428,142.73,,true
5200573429,137.92,,true
5200573430,134.67,,true
5200573431,134.67,,true
5200573432,153.94,,true
5200573433,191.85,,true
5200573434,137.92,,true
5200573435,134.67,,true
5200573436,134.67,,true
5200573437,134.67,,true
5200573438,137.92,,true
5200636566,225.28,,true
5200636567,208.32,,true
5200636568,208.32,,true
5200636569,208.32,,true
5200636570,208.32,,true
5200636571,212.12,,true
5200636572,208.32,,true
5200636573,208.32,,true
5200636574,208.32,,true
5200636575,217.86,,true
5200636576,254.2,,true
5200636577,208.32,,true
5200636578,208.32,,true
5200636579,208.32,,true
5200636580,208.32,,true
5200636581,208.32,,true
5200636582,217.86,,true
5200636584,208.32,,true
5200636585,208.32,,true
5200636586,217.86,,true
5200636587,254.2,,true
5200636588,208.32,,true
5200636589,208.32,,true
5200636590,225.28,,true
5200636591,208.32,,true
5200636592,208.32,,true
5200636593,212.12,,true
5200636594,225.28,,true
5200557969,113.85,22.93,true
5200557970,93.77,18.89,true
5200557971,26.78,5.39,true
5200557972,54.05,10.89,true
5200557973,106.6,21.47,true
5200557974,136.8,27.55,true
5200557975,170.22,34.29,true
5200557976,30.17,6.08,true
5200557977,54.12,10.9,true
5200557978,71.57,14.41,true
5200557979,108.17,21.79,true
5200557980,140.27,28.25,true
5200557981,175.3,35.31,true
5200557982,245.83,49.51,true
5200557987,41.57,8.37,true
5200569143,74.56,,true
5200569144,79.45,,true
5200569145,83.08,,true
5200569146,88.27,,true
5200569147,92.37,,true
5200569148,19.5,,true
5200569149,20.21,,true
5200569150,23.37,,true
5200569151,24.69,,true
5200569152,25.91,,true
5200569153,26.67,,true
5200569154,27.37,,true
5200569155,27.96,,true
5200569156,31.26,,true
5200569157,32.43,,true
5200569158,36.8,,true
5200569159,42.13,,true
5200569160,44.5,,true
5200569161,45.26,,true
5200569162,49.87,,true
5200569163,51.2,,true
5200569164,56.58,,true
5200569165,59.9,,true
5200569166,70.02,,true
5200569167,85.33,,true
5200569168,91.25,,true
5200569169,95.64,,true
5200569170,102.53,,true
5200569171,107.5,,true
5200573439,153.94,,true
5200573440,191.85,,true
5200573441,134.67,,true
5200573442,137.92,,true
5200573443,191.85,,true
5200573444,137.92,,true
5200573445,137.92,,true
5200573446,142.73,,true
5200573447,191.85,,true
5200573448,134.67,,true
5200573449,134.67,,true
5200573450,134.67,,true
5200573451,134.67,,true
5200573452,134.67,,true
5200573453,134.67,,true
5200573454,137.92,,true
5200573455,142.73,,true
5200573456,134.67,,true
5200573457,134.67,,true
5200573458,134.67,,true
5200573459,134.67,,true
5200573460,134.67,,true
5200573461,134.67,,true
5200573462,142.73,,true
5200573463,142.73,,true
5200573464,134.67,,true
5200573465,134.67,,true
5200573466,153.94,,true
5200636595,208.32,,true
5200636596,208.32,,true
5200636597,208.32,,true
5200636598,208.32,,true
5200636599,208.32,,true
5200636600,208.32,,true
5200636601,208.32,,true
5200636602,212.12,,true
5200636603,208.32,,true
5200636604,208.32,,true
5200636605,208.32,,true
5200636606,208.32,,true
5200636607,208.32,,true
5200636608,208.32,,true
5200636609,212.12,,true
5200636610,208.32,,true
5200636611,208.32,,true
5200636612,208.32,,true
5200636613,212.12,,true
5200636614,217.86,,true
5200636615,208.32,,true
5200636616,208.32,,true
5200636617,208.32,,true
5200636618,217.86,,true
5200636619,208.32,,true
5200636620,208.32,,true
5200636621,208.32,,true
5200636622,212.12,,true
5200557989,207.97,41.89,true
5200557990,374.84,75.5,true
5200557991,493.95,99.49,true
5200557992,541.49,109.07,true
5200557993,83.89,16.9,true
5200557994,105.78,21.3,true
5200557995,117.42,23.65,true
5200557996,127.26,25.63,true
5200557997,159.18,32.06,true
5200558039,146.42,29.49,true
5200558051,310.07,62.45,true
5200558085,157.61,31.74,true
5200558098,37,7.45,true
5200558099,356.32,71.77,true
5200558109,159.32,32.09,true
5200569172,24.67,,true
5200569173,25.46,,true
5200569174,28.81,,true
5200569175,30.48,,true
5200569176,31.64,,true
5200569177,32.75,,true
5200569178,33.46,,true
5200569179,34.36,,true
5200569180,38.02,,true
5200569181,42.06,,true
5200569182,44.97,,true
5200569183,50.83,,true
5200569184,53.46,,true
5200569185,54.35,,true
5200569186,58.44,,true
5200569187,61.6,,true
5200569188,67.62,,true
5200569189,69.63,,true
5200569190,80.45,,true
5200569191,96.76,,true
5200569192,103.72,,true
5200569193,108.87,,true
5200569194,117.45,,true
5200569195,123.28,,true
5200569196,37.08,,true
5200569197,38.3,,true
5200569198,42.51,,true
5200569199,44.25,,true
5200569200,45.74,,true
5200573467,191.85,,true
5200573468,134.67,,true
5200573469,134.67,,true
5200573470,134.67,,true
5200573471,153.94,,true
5200573472,134.67,,true
5200573473,134.67,,true
5200573474,134.67,,true
5200573475,142.73,,true
5200573476,153.94,,true
5200573477,134.67,,true
5200573478,134.67,,true
5200573479,134.67,,true
5200573480,134.67,,true
5200573481,142.73,,true
5200573482,134.67,,true
5200573483,134.67,,true
5200573484,134.67,,true
5200573485,191.85,,true
5200573486,142.73,,true
5200573487,134.67,,true
5200573488,134.67,,true
5200573489,134.67,,true
5200573491,191.85,,true
5200573492,153.94,,true
5200573493,142.73,,true
5200573494,134.67,,true
5200573495,191.85,,true
5200636623,212.12,,true
5200636624,208.32,,true
5200636625,208.32,,true
5200636626,208.32,,true
5200636627,208.32,,true
5200636628,208.32,,true
5200636629,208.32,,true
5200636630,208.32,,true
5200636631,208.32,,true
5200636632,254.2,,true
5200636633,208.32,,true
5200636634,208.32,,true
5200636635,208.32,,true
5200636636,208.32,,true
5200636638,254.2,,true
5200636639,217.86,,true
5200636640,208.32,,true
5200636641,208.32,,true
5200636642,254.2,,true
5200636643,225.28,,true
5200636644,212.12,,true
5200636645,208.32,,true
5200636646,208.32,,true
5200636647,286.9,,true
5200636648,217.86,,true
5200636649,208.32,,true
5200636650,208.32,,true
5200636651,208.32,,true
5200558119,385.6,77.67,true
5200558124,242.65,48.87,true
5200558134,76.53,,true
5200558135,187.08,,true
5200558143,434.97,87.61,true
5200558144,383.49,77.24,true
5200558145,191.74,38.62,true
5200558146,411.8,82.94,true
5200558149,157.61,31.74,true
5200558151,33.14,,true
5200558152,79.01,,true
5200558153,96.18,,true
5200558154,66.79,,true
5200558155,90.84,,true
5200558163,182.48,36.76,true
5200558165,21.12,4.26,true
5200558166,8.44,1.7,true
5200558167,4.22,0.85,true
5200569201,46.9,,true
5200569202,48.12,,true
5200569203,49.28,,true
5200569204,54.35,,true
5200569205,59,,true
5200569206,61.83,,true
5200569207,69.9,,true
5200569208,73.07,,true
5200569209,74.22,,true
5200569210,79.18,,true
5200569211,84.41,,true
5200569212,91.68,,true
5200569213,94.29,,true
5200569214,112.9,,true
5200569215,121.62,,true
5200569216,130.63,,true
5200569217,137.32,,true
5200569218,149.29,,true
5200569219,44.17,,true
5200569220,46.24,,true
5200569221,51.15,,true
5200569222,53.09,,true
5200569223,54.74,,true
5200569224,57.64,,true
5200569225,58.28,,true
5200569226,59.58,,true
5200569227,64.09,,true
5200569228,69.28,,true
5200569229,71.89,,true
5200573496,153.94,,true
5200573497,142.73,,true
5200573498,142.73,,true
5200573499,134.67,,true
5200573501,153.94,,true
5200573502,142.73,,true
5200573503,134.67,,true
5200573504,137.92,,true
5200573506,191.85,,true
5200573507,153.94,,true
5200573508,137.92,,true
5200573509,134.67,,true
5200573510,228.15,,true
5200573511,153.94,,true
5200573512,142.73,,true
5200573513,134.67,,true
5200573514,134.67,,true
5200573515,228.15,,true
5200573516,142.73,,true
5200573517,134.67,,true
5200573518,134.67,,true
5200573519,134.67,,true
5200573520,153.94,,true
5200573521,137.92,,true
5200573522,137.92,,true
5200573523,134.67,,true
5200573524,134.67,,true
5200573525,153.94,,true
5200636653,254.2,,true
5200636654,225.28,,true
5200636655,208.32,,true
5200636656,208.32,,true
5200636657,286.9,,true
5200636658,225.28,,true
5200636659,208.32,,true
5200636660,208.32,,true
