Product StockKeepingUnit,Price (01s68000002Qj2IAAS) RON,Price (01s68000002Qj2IAAS) EUR,IsActive
5200636856,202.54,,true
5200636857,206.23,,true
5200636858,202.54,,true
5200636859,202.54,,true
5200636860,202.54,,true
5200636861,206.23,,true
5200636862,211.81,,true
5200636863,202.54,,true
5200636864,202.54,,true
5200636865,202.54,,true
5200636866,211.81,,true
5200636867,202.54,,true
5200636868,202.54,,true
5200636869,202.54,,true
5200636870,206.23,,true
5200636871,206.23,,true
5200636872,202.54,,true
5200568922,13.06,,true
5200568923,14.42,,true
5200568924,8.29,,true
5200568925,8.7,,true
5200568926,11.33,,true
5200568927,11.81,,true
5200568928,12.55,,true
5200568929,12.94,,true
5200568930,13.1,,true
5200568931,13.71,,true
5200568932,15.72,,true
5200568933,17.26,,true
5200568934,18.91,,true
5200568935,21.27,,true
5200568936,23.12,,true
5200568937,23.84,,true
5200568938,26.68,,true
5200568939,27.36,,true
5200568940,37.11,,true
5200568941,33.33,,true
5200568942,42.86,,true
5200568943,45.77,,true
5200568944,58.09,,true
5200568945,60.33,,true
5200568946,62.5,,true
5200568947,65.02,,true
5200568948,11.47,,true
5200568949,11.86,,true
5200568950,14.78,,true
5200568951,15.55,,true
5200573722,130.93,,true
5200573723,138.76,,true
5200573724,149.66,,true
5200573725,130.93,,true
5200573726,130.93,,true
5200573727,130.93,,true
5200574376,221.38,44.59,true
5200575818,9.83,,true
5200576648,13.59,,true
5200597692,159.62,32.15,true
5200599600,95.85,19.31,true
5200600380,15.27,,true
5200600382,47.66,,true
5200600481,1346.06,,true
5200601366,47.66,,true
5200601401,1333.21,,true
5200601914,1245.89,,true
5200602730,20.15,,true
5200602874,404.26,,true
5200603005,153.23,30.86,true
5200603007,151.8,30.58,true
5200603022,546.2,,true
5200603326,72.84,14.67,true
5200634895,25.51,5.14,true
5200634896,29.4,5.92,true
5200634930,204.11,,true
5200636379,202.54,,true
5200636380,202.54,,true
5200636381,202.54,,true
5200636382,202.54,,true
5200636383,202.54,,true
5200636384,247.14,,true
5200636385,202.54,,true
5200636386,202.54,,true
5200636387,202.54,,true
5200636388,202.54,,true
5200636390,247.14,,true
5200636391,211.81,,true
5200636392,202.54,,true
5200636393,202.54,,true
5200636394,247.14,,true
5200636395,219.02,,true
5200636396,206.23,,true
5200636397,202.54,,true
5200636398,202.54,,true
5200636399,278.93,,true
5200636400,211.81,,true
5200636401,202.54,,true
5200451780,72.84,14.67,true
5200452777,240.36,48.41,true
5200550901,803.38,,true
5200550904,3235.34,,true
5200550905,3609.31,,true
5200550907,2371.82,,true
5200550908,1845.31,,true
5200550912,1869.59,,true
5200550913,1776.98,,true
5200550919,794.98,,true
5200550920,1832.54,,true
5200554100,772.8,,true
5200554102,1273.1,,true
5200554103,729.12,,true
5200554105,840.84,,true
5200554106,855.12,,true
5200554108,656.5,,true
5200554111,178.97,,true
5200554112,178.97,,true
5200554113,178.97,,true
5200554114,178.97,,true
5200554115,178.97,,true
5200554116,76.76,,true
5200554117,76.76,,true
5200554118,76.76,,true
5200554119,76.76,,true
5200554120,76.76,,true
5200554281,203.84,,true
5200554282,203.84,,true
5200568952,16.54,,true
5200568953,16.98,,true
5200568954,17.4,,true
5200568955,17.76,,true
5200568956,20.31,,true
5200568957,22.25,,true
5200568958,24.19,,true
5200568959,28.06,,true
5200568960,29.9,,true
5200568961,30.42,,true
5200568962,33.86,,true
5200568963,35.7,,true
5200568964,39.86,,true
5200568965,41.02,,true
5200568966,51.23,,true
5200568967,64.43,,true
5200568968,68.44,,true
5200568969,71.41,,true
5200568970,75.23,,true
5200568971,78.6,,true
5200568972,15.25,,true
5200568973,15.86,,true
5200568974,18.79,,true
5200568975,19.92,,true
5200568976,20.99,,true
5200568977,21.64,,true
5200568978,22.27,,true
5200568979,22.74,,true
5200568980,25.67,,true
5200568981,26.42,,true
5200573239,130.93,,true
5200573240,130.93,,true
5200573241,130.93,,true
5200573243,186.52,,true
5200573244,149.66,,true
5200573245,138.76,,true
5200573246,130.93,,true
5200573247,186.52,,true
5200573248,149.66,,true
5200573249,138.76,,true
5200573250,138.76,,true
5200573251,130.93,,true
5200573253,149.66,,true
5200573254,138.76,,true
5200573255,130.93,,true
5200573256,134.09,,true
5200573258,186.52,,true
5200573259,149.66,,true
5200573260,134.09,,true
5200573261,130.93,,true
5200573262,221.81,,true
5200573263,149.66,,true
5200573264,138.76,,true
5200573265,130.93,,true
5200573266,130.93,,true
5200573267,221.81,,true
5200573268,138.76,,true
5200573269,130.93,,true
5200636402,202.54,,true
5200636403,202.54,,true
5200636405,247.14,,true
5200636406,219.02,,true
5200636407,202.54,,true
5200636408,202.54,,true
5200636409,278.93,,true
5200636410,219.02,,true
5200636411,202.54,,true
5200636412,202.54,,true
5200636413,202.54,,true
5200636414,278.93,,true
5200636415,206.23,,true
5200636416,202.54,,true
5200636417,202.54,,true
5200636418,202.54,,true
5200636419,247.14,,true
5200636420,202.54,,true
5200636421,202.54,,true
5200636422,202.54,,true
5200636423,202.54,,true
5200636424,211.81,,true
5200636425,202.54,,true
5200636426,202.54,,true
5200636427,202.54,,true
5200636428,202.54,,true
5200636429,247.14,,true
5200636430,202.54,,true
5200554283,203.84,,true
5200554286,203.84,,true
5200554287,203.84,,true
5200554288,203.84,,true
5200554289,203.84,,true
5200554290,203.84,,true
5200554291,203.84,,true
5200554293,203.84,,true
5200554545,173.87,35.02,true
5200554546,176.9,35.63,true
5200554549,177.42,35.74,true
5200554551,146.62,29.53,true
5200557835,210.26,42.35,true
5200557839,240.36,48.41,true
5200557845,100.47,20.24,true
5200557847,113.09,22.78,true
5200557850,100.47,20.24,true
5200557853,235.91,47.52,true
5200568982,30.36,,true
5200568983,35.08,,true
5200568984,37.18,,true
5200568985,37.84,,true
5200568986,42,,true
5200568987,43.13,,true
5200568988,47.91,,true
5200568989,50.91,,true
5200568990,60.25,,true
5200568991,74.42,,true
5200568992,79.42,,true
5200568993,83.14,,true
5200568994,88.61,,true
5200568995,92.81,,true
5200568996,19.79,,true
5200568997,20.49,,true
5200568998,23.6,,true
5200568999,25.08,,true
5200569000,26.08,,true
5200569001,27.06,,true
5200569002,27.71,,true
5200569003,28.49,,true
5200569004,31.75,,true
5200569005,35.3,,true
5200569006,37.82,,true
5200569007,43.06,,true
5200569008,45.42,,true
5200569009,46.2,,true
5200569010,49.85,,true
5200569011,52.77,,true
5200573270,130.93,,true
5200573271,130.93,,true
5200573272,149.66,,true
5200573273,134.09,,true
5200573274,134.09,,true
5200573275,130.93,,true
5200573276,130.93,,true
5200573277,149.66,,true
5200573278,138.76,,true
5200573279,134.09,,true
5200573280,130.93,,true
5200573281,130.93,,true
5200573282,186.52,,true
5200573283,138.76,,true
5200573284,130.93,,true
5200573285,130.93,,true
5200573286,130.93,,true
5200573287,186.52,,true
5200573288,149.66,,true
5200573289,138.76,,true
5200573290,134.09,,true
5200573291,130.93,,true
5200573292,186.52,,true
5200573293,149.66,,true
5200573294,134.09,,true
5200573295,130.93,,true
5200573296,130.93,,true
5200573297,186.52,,true
5200636431,202.54,,true
5200636432,202.54,,true
5200636433,202.54,,true
5200636434,247.14,,true
5200636435,211.81,,true
5200636436,202.54,,true
5200636437,202.54,,true
5200636438,202.54,,true
5200636439,247.14,,true
5200636440,211.81,,true
5200636441,202.54,,true
5200636442,202.54,,true
5200636443,202.54,,true
5200636444,247.14,,true
5200636445,211.81,,true
5200636446,202.54,,true
5200636447,202.54,,true
5200636448,202.54,,true
5200636450,247.14,,true
5200636451,219.02,,true
5200636452,202.54,,true
5200636453,202.54,,true
5200636459,247.14,,true
5200636460,219.02,,true
5200636461,202.54,,true
5200636462,202.54,,true
5200636464,247.14,,true
5200636465,211.81,,true
5200557855,188.15,37.9,true
5200557857,188.15,37.9,true
5200557858,188.15,37.9,true
5200557859,188.15,37.9,true
5200557860,188.15,37.9,true
5200557861,131.92,26.57,true
5200557862,161.15,32.46,true
5200557863,211.79,42.66,true
5200557864,264.06,53.19,true
5200557874,25.03,,true
5200557880,32.6,6.57,true
5200557902,60.05,12.1,true
5200557903,80.07,16.13,true
5200557904,70.9,14.28,true
5200557905,94.53,19.04,true
5200569012,58.16,,true
5200569013,59.9,,true
5200569014,69.92,,true
5200569015,85.05,,true
5200569016,91.06,,true
5200569017,95.52,,true
5200569018,102.64,,true
5200569019,107.68,,true
5200569020,30.9,,true
5200569021,32,,true
5200569022,35.95,,true
5200569023,37.51,,true
5200569024,38.83,,true
5200569025,39.87,,true
5200569026,41.01,,true
5200569027,42.04,,true
5200569028,46.68,,true
5200569029,50.82,,true
5200569030,53.25,,true
5200569031,60.64,,true
5200569032,63.53,,true
5200569033,64.56,,true
5200569034,69.06,,true
5200569035,73.97,,true
5200569036,80.58,,true
5200569037,82.92,,true
5200569038,100.5,,true
5200569039,108.26,,true
5200569040,116.27,,true
5200569041,122.22,,true
5200573298,149.66,,true
5200573299,134.09,,true
5200573300,134.09,,true
5200573301,130.93,,true
5200573303,186.52,,true
5200573304,149.66,,true
5200573305,138.76,,true
5200573306,138.76,,true
5200573313,186.52,,true
5200573314,149.66,,true
5200573315,138.76,,true
5200573316,134.09,,true
5200573318,186.52,,true
5200573319,149.66,,true
5200573320,134.09,,true
5200573321,138.76,,true
5200573323,186.52,,true
5200573324,149.66,,true
5200573325,134.09,,true
5200573326,134.09,,true
5200573327,221.81,,true
5200573328,186.52,,true
5200573329,149.66,,true
5200573330,138.76,,true
5200573331,138.76,,true
5200573332,186.52,,true
5200573333,134.09,,true
5200573334,130.93,,true
5200636466,202.54,,true
5200636467,202.54,,true
5200636469,247.14,,true
5200636470,211.81,,true
5200636471,202.54,,true
5200636472,202.54,,true
5200636473,278.93,,true
5200636474,247.14,,true
5200636475,211.81,,true
5200636476,206.23,,true
5200636477,206.23,,true
5200636478,247.14,,true
5200636479,202.54,,true
5200636480,202.54,,true
5200636481,202.54,,true
5200636482,202.54,,true
5200636484,247.14,,true
5200636485,211.81,,true
5200636486,206.23,,true
5200636487,206.23,,true
5200636488,202.54,,true
5200636489,202.54,,true
5200636490,202.54,,true
5200636491,202.54,,true
5200636492,278.93,,true
5200636493,247.14,,true
5200636494,219.02,,true
5200636495,206.23,,true
5200557906,86.64,17.45,true
5200557908,115.52,23.27,true
5200557909,288.7,58.15,true
5200557912,168.18,33.87,true
5200557913,1117.26,225.04,true
5200557916,5.63,1.13,true
5200557917,7.09,1.43,true
5200557918,8.51,1.72,true
5200557922,6.01,1.21,true
5200557923,10.42,2.1,true
5200557924,12.51,2.52,true
5200557925,257.18,51.8,true
5200557926,309.31,62.3,true
5200557931,37.67,7.59,true
5200557933,3.47,0.7,true
5200557934,12.4,2.5,true
5200569042,132.64,,true
5200569043,37.3,,true
5200569044,39.24,,true
5200569045,43.87,,true
5200569046,45.62,,true
5200569047,47.1,,true
5200569048,49.82,,true
5200569049,50.41,,true
5200569050,51.57,,true
5200569051,55.66,,true
5200569052,60.32,,true
5200569053,62.55,,true
5200569054,72.74,,true
5200569055,75.87,,true
5200569056,77.04,,true
5200569057,81.96,,true
5200569058,83.99,,true
5200569059,91.22,,true
5200569060,93.84,,true
5200569061,112.11,,true
5200569062,120.83,,true
5200569063,129.84,,true
5200569064,136.54,,true
5200569065,45.09,,true
5200569066,46.99,,true
5200569067,50.88,,true
5200569068,52.82,,true
5200569069,54.47,,true
5200569070,57.32,,true
5200569071,61.08,,true
5200573335,134.09,,true
5200573336,134.09,,true
5200573338,186.52,,true
5200573339,149.66,,true
5200573340,138.76,,true
5200573341,138.76,,true
5200573342,134.09,,true
5200573343,130.93,,true
5200573344,130.93,,true
5200573345,134.09,,true
5200573346,134.09,,true
5200573348,186.52,,true
5200573349,186.52,,true
5200573350,138.76,,true
5200573351,134.09,,true
5200573352,221.81,,true
5200573353,186.52,,true
5200573354,149.66,,true
5200573355,149.66,,true
5200573356,138.76,,true
5200573357,186.52,,true
5200573360,134.09,,true
5200573361,130.93,,true
5200573362,149.66,,true
5200573364,130.93,,true
5200573365,130.93,,true
5200573366,130.93,,true
5200573367,186.52,,true
5200636496,202.54,,true
5200636497,278.93,,true
5200636498,247.14,,true
5200636499,219.02,,true
5200636500,219.02,,true
5200636501,206.23,,true
5200636502,247.14,,true
5200636505,202.54,,true
5200636506,202.54,,true
5200636507,211.81,,true
5200636509,202.54,,true
5200636510,202.54,,true
5200636511,202.54,,true
5200636512,247.14,,true
5200636513,202.54,,true
5200636514,202.54,,true
5200636515,202.54,,true
5200636516,202.54,,true
5200636517,211.81,,true
5200636518,202.54,,true
5200636519,202.54,,true
5200636520,202.54,,true
5200636521,202.54,,true
5200636522,211.81,,true
5200636523,202.54,,true
5200636525,202.54,,true
5200636526,202.54,,true
5200636528,219.02,,true
5200557935,19.5,3.93,true
5200557936,32.01,6.45,true
5200557937,17.93,3.61,true
5200557938,11.43,2.3,true
5200557939,13.73,2.77,true
5200557940,23.15,4.66,true
5200557941,34.03,6.85,true
5200557942,46.4,9.35,true
5200557944,150,30.21,true
5200557945,28.36,5.71,true
5200557946,48.73,9.81,true
5200557947,68.88,13.87,true
5200557948,65.79,13.25,true
5200557949,72.67,14.64,true
5200557950,74.41,14.99,true
5200569072,60.5,,true
5200569073,66.85,,true
5200569074,72.02,,true
5200569075,76.22,,true
5200569087,8.84,,true
5200569088,9.07,,true
5200569089,11.04,,true
5200569090,11.65,,true
5200569091,12.22,,true
5200569092,12.57,,true
5200569093,12.75,,true
5200569094,13.22,,true
5200569095,15.02,,true
5200569096,16.73,,true
5200569097,18.4,,true
5200569100,11.52,,true
5200569101,12.03,,true
5200569102,14.91,,true
5200569103,15.56,,true
5200569104,16.46,,true
5200569105,16.97,,true
5200569106,17.19,,true
5200569107,17.92,,true
5200569108,20.31,,true
5200569109,22.33,,true
5200569110,24.38,,true
5200569111,26.19,,true
5200569112,28.23,,true
5200569113,29.04,,true
5200573368,134.09,,true
5200573369,130.93,,true
5200573370,130.93,,true
5200573372,186.52,,true
5200573373,138.76,,true
5200573374,130.93,,true
5200573375,130.93,,true
5200573376,130.93,,true
5200573377,149.66,,true
5200573378,134.09,,true
5200573380,130.93,,true
5200573381,130.93,,true
5200573383,149.66,,true
5200573384,134.09,,true
5200573385,134.09,,true
5200573386,134.09,,true
5200573389,138.76,,true
5200573390,130.93,,true
5200573391,130.93,,true
5200573397,186.52,,true
5200573398,149.66,,true
5200573399,138.76,,true
5200573400,134.09,,true
5200573401,130.93,,true
5200573403,186.52,,true
5200573404,149.66,,true
5200573405,134.09,,true
5200573406,130.93,,true
5200636529,202.54,,true
5200636530,202.54,,true
5200636531,202.54,,true
5200636534,202.54,,true
5200636535,202.54,,true
5200636536,202.54,,true
5200636542,219.02,,true
5200636543,211.81,,true
5200636544,202.54,,true
5200636545,202.54,,true
5200636546,202.54,,true
5200636547,278.93,,true
5200636548,247.14,,true
5200636549,219.02,,true
5200636550,202.54,,true
5200636551,202.54,,true
5200636553,278.93,,true
5200636554,247.14,,true
5200636555,247.14,,true
5200636557,278.93,,true
5200636558,219.02,,true
5200636559,206.23,,true
5200636560,202.54,,true
5200636561,278.93,,true
5200636562,219.02,,true
5200636563,219.02,,true
5200636564,247.14,,true
5200636565,202.54,,true
5200557952,51.85,10.44,true
5200557953,68.4,13.78,true
5200557954,64.78,13.05,true
5200557955,42.19,8.5,true
5200557957,166.54,33.54,true
5200557958,214.33,43.17,true
5200557959,283.59,57.12,true
5200557960,90.22,18.17,true
5200557961,104.09,20.97,true
5200557962,118.65,23.9,true
5200557963,116.14,23.39,true
5200557965,123.83,24.94,true
5200557966,119.73,24.12,true
5200557967,144.96,29.2,true
5200557968,205.85,41.46,true
5200569114,32.2,,true
5200569115,33.05,,true
5200569116,43.26,,true
5200569117,39.69,,true
5200569118,49.73,,true
5200569119,53.35,,true
5200569120,66.42,,true
5200569121,69.2,,true
5200569122,72.6,,true
5200569123,75.75,,true
5200569124,14.71,,true
5200569125,15.16,,true
5200569126,18.23,,true
5200569127,19.15,,true
5200569128,20.26,,true
5200569129,20.79,,true
5200569130,21.27,,true
5200569131,21.71,,true
5200569132,24.55,,true
5200569133,26.88,,true
5200569134,29.13,,true
5200569135,33.46,,true
5200569136,35.5,,true
5200569137,36.11,,true
5200569138,39.86,,true
5200569139,41.87,,true
5200569140,46.48,,true
5200569141,47.86,,true
5200569142,58.58,,true
5200573409,221.81,,true
5200573410,186.52,,true
5200573411,186.52,,true
5200573413,221.81,,true
5200573414,186.52,,true
5200573415,138.76,,true
5200573416,130.93,,true
5200573418,186.52,,true
5200573419,186.52,,true
5200573420,186.52,,true
5200573421,134.09,,true
5200573422,186.52,,true
5200573423,149.66,,true
5200573424,134.09,,true
5200573425,130.93,,true
5200573426,130.93,,true
5200573427,138.76,,true
5200573428,138.76,,true
5200573429,134.09,,true
5200573430,130.93,,true
5200573431,130.93,,true
5200573432,149.66,,true
5200573433,186.52,,true
5200573434,134.09,,true
5200573435,130.93,,true
5200573436,130.93,,true
5200573437,130.93,,true
5200573438,134.09,,true
5200636566,219.02,,true
5200636567,202.54,,true
5200636568,202.54,,true
5200636569,202.54,,true
5200636570,202.54,,true
5200636571,206.23,,true
5200636572,202.54,,true
5200636573,202.54,,true
5200636574,202.54,,true
5200636575,211.81,,true
5200636576,247.14,,true
5200636577,202.54,,true
5200636578,202.54,,true
5200636579,202.54,,true
5200636580,202.54,,true
5200636581,202.54,,true
5200636582,211.81,,true
5200636584,202.54,,true
5200636585,202.54,,true
5200636586,211.81,,true
5200636587,247.14,,true
5200636588,202.54,,true
5200636589,202.54,,true
5200636590,219.02,,true
5200636591,202.54,,true
5200636592,202.54,,true
5200636593,206.23,,true
5200636594,219.02,,true
5200557969,110.69,22.3,true
5200557970,91.16,18.36,true
5200557971,26.03,5.24,true
5200557972,52.55,10.58,true
5200557973,103.64,20.87,true
5200557974,133,26.79,true
5200557975,165.49,33.33,true
5200557976,29.33,5.91,true
5200557977,52.62,10.6,true
5200557978,69.58,14.01,true
5200557979,105.16,21.18,true
5200557980,136.37,27.47,true
5200557981,170.43,34.33,true
5200557982,239,48.14,true
5200557987,40.42,8.14,true
5200569143,72.49,,true
5200569144,77.25,,true
5200569145,80.77,,true
5200569146,85.82,,true
5200569147,89.8,,true
5200569148,18.96,,true
5200569149,19.65,,true
5200569150,22.72,,true
5200569151,24,,true
5200569152,25.19,,true
5200569153,25.93,,true
5200569154,26.61,,true
5200569155,27.18,,true
5200569156,30.39,,true
5200569157,31.53,,true
5200569158,35.78,,true
5200569159,40.96,,true
5200569160,43.26,,true
5200569161,44,,true
5200569162,48.48,,true
5200569163,49.78,,true
5200569164,55.01,,true
5200569165,58.23,,true
5200569166,68.08,,true
5200569167,82.96,,true
5200569168,88.72,,true
5200569169,92.99,,true
5200569170,99.68,,true
5200569171,104.51,,true
5200573439,149.66,,true
5200573440,186.52,,true
5200573441,130.93,,true
5200573442,134.09,,true
5200573443,186.52,,true
5200573444,134.09,,true
5200573445,134.09,,true
5200573446,138.76,,true
5200573447,186.52,,true
5200573448,130.93,,true
5200573449,130.93,,true
5200573450,130.93,,true
5200573451,130.93,,true
5200573452,130.93,,true
5200573453,130.93,,true
5200573454,134.09,,true
5200573455,138.76,,true
5200573456,130.93,,true
5200573457,130.93,,true
5200573458,130.93,,true
5200573459,130.93,,true
5200573460,130.93,,true
5200573461,130.93,,true
5200573462,138.76,,true
5200573463,138.76,,true
5200573464,130.93,,true
5200573465,130.93,,true
5200573466,149.66,,true
5200636595,202.54,,true
5200636596,202.54,,true
5200636597,202.54,,true
5200636598,202.54,,true
5200636599,202.54,,true
5200636600,202.54,,true
5200636601,202.54,,true
5200636602,206.23,,true
5200636603,202.54,,true
5200636604,202.54,,true
5200636605,202.54,,true
5200636606,202.54,,true
5200636607,202.54,,true
5200636608,202.54,,true
5200636609,206.23,,true
5200636610,202.54,,true
5200636611,202.54,,true
5200636612,202.54,,true
5200636613,206.23,,true
5200636614,211.81,,true
5200636615,202.54,,true
5200636616,202.54,,true
5200636617,202.54,,true
5200636618,211.81,,true
5200636619,202.54,,true
5200636620,202.54,,true
5200636621,202.54,,true
5200636622,206.23,,true
5200557989,202.2,40.73,true
5200557990,364.43,73.4,true
5200557991,480.23,96.73,true
5200557992,526.45,106.04,true
5200557993,81.56,16.43,true
5200557994,102.84,20.71,true
5200557995,114.16,23,true
5200557996,123.73,24.92,true
5200557997,154.76,31.17,true
5200558039,142.35,28.67,true
5200558051,301.46,60.72,true
5200558085,153.23,30.86,true
5200558098,35.97,7.25,true
5200558099,346.42,69.78,true
5200558109,154.9,31.2,true
5200569172,23.98,,true
5200569173,24.75,,true
5200569174,28.01,,true
5200569175,29.64,,true
5200569176,30.76,,true
5200569177,31.84,,true
5200569178,32.53,,true
5200569179,33.4,,true
5200569180,36.96,,true
5200569181,40.89,,true
5200569182,43.72,,true
5200569183,49.42,,true
5200569184,51.98,,true
5200569185,52.84,,true
5200569186,56.81,,true
5200569187,59.89,,true
5200569188,65.74,,true
5200569189,67.7,,true
5200569190,78.22,,true
5200569191,94.07,,true
5200569192,100.84,,true
5200569193,105.85,,true
5200569194,114.19,,true
5200569195,119.85,,true
5200569196,36.05,,true
5200569197,37.23,,true
5200569198,41.33,,true
5200569199,43.02,,true
5200569200,44.47,,true
5200573467,186.52,,true
5200573468,130.93,,true
5200573469,130.93,,true
5200573470,130.93,,true
5200573471,149.66,,true
5200573472,130.93,,true
5200573473,130.93,,true
5200573474,130.93,,true
5200573475,138.76,,true
5200573476,149.66,,true
5200573477,130.93,,true
5200573478,130.93,,true
5200573479,130.93,,true
5200573480,130.93,,true
5200573481,138.76,,true
5200573482,130.93,,true
5200573483,130.93,,true
5200573484,130.93,,true
5200573485,186.52,,true
5200573486,138.76,,true
5200573487,130.93,,true
5200573488,130.93,,true
5200573489,130.93,,true
5200573491,186.52,,true
5200573492,149.66,,true
5200573493,138.76,,true
5200573494,130.93,,true
5200573495,186.52,,true
5200636623,206.23,,true
5200636624,202.54,,true
5200636625,202.54,,true
5200636626,202.54,,true
5200636627,202.54,,true
5200636628,202.54,,true
5200636629,202.54,,true
5200636630,202.54,,true
5200636631,202.54,,true
5200636632,247.14,,true
5200636633,202.54,,true
5200636634,202.54,,true
5200636635,202.54,,true
5200636636,202.54,,true
5200636638,247.14,,true
5200636639,211.81,,true
5200636640,202.54,,true
5200636641,202.54,,true
5200636642,247.14,,true
5200636643,219.02,,true
5200636644,206.23,,true
5200636645,202.54,,true
5200636646,202.54,,true
5200636647,278.93,,true
5200636648,211.81,,true
5200636649,202.54,,true
5200636650,202.54,,true
5200636651,202.54,,true
5200558119,374.89,75.51,true
5200558124,235.91,47.52,true
5200558134,74.4,,true
5200558135,181.89,,true
5200558143,422.88,85.18,true
5200558144,372.83,75.1,true
5200558145,186.42,37.55,true
5200558146,400.36,80.64,true
5200558149,153.23,30.86,true
5200558151,32.22,,true
5200558152,76.81,,true
5200558153,93.51,,true
5200558154,64.94,,true
5200558155,88.31,,true
5200558163,177.42,35.74,true
5200558165,20.54,4.14,true
5200558166,8.2,1.65,true
5200558167,4.1,0.83,true
5200569201,45.6,,true
5200569202,46.79,,true
5200569203,47.92,,true
5200569204,52.84,,true
5200569205,57.37,,true
5200569206,60.11,,true
5200569207,67.96,,true
5200569208,71.04,,true
5200569209,72.16,,true
5200569210,76.98,,true
5200569211,82.06,,true
5200569212,89.13,,true
5200569213,91.67,,true
5200569214,109.77,,true
5200569215,118.24,,true
5200569216,127,,true
5200569217,133.5,,true
5200569218,145.15,,true
5200569219,42.95,,true
5200569220,44.95,,true
5200569221,49.73,,true
5200569222,51.62,,true
5200569223,53.22,,true
5200569224,56.04,,true
5200569225,56.67,,true
5200569226,57.93,,true
5200569227,62.31,,true
5200569228,67.35,,true
5200569229,69.9,,true
5200573496,149.66,,true
5200573497,138.76,,true
5200573498,138.76,,true
5200573499,130.93,,true
5200573501,149.66,,true
5200573502,138.76,,true
5200573503,130.93,,true
5200573504,134.09,,true
5200573506,186.52,,true
5200573507,149.66,,true
5200573508,134.09,,true
5200573509,130.93,,true
5200573510,221.81,,true
5200573511,149.66,,true
5200573512,138.76,,true
5200573513,130.93,,true
5200573514,130.93,,true
5200573515,221.81,,true
5200573516,138.76,,true
5200573517,130.93,,true
5200573518,130.93,,true
5200573519,130.93,,true
5200573520,149.66,,true
5200573521,134.09,,true
5200573522,134.09,,true
5200573523,130.93,,true
5200573524,130.93,,true
5200573525,149.66,,true
5200636653,247.14,,true
5200636654,219.02,,true
5200636655,202.54,,true
5200636656,202.54,,true
5200636657,278.93,,true
5200636658,219.02,,true
5200636659,202.54,,true
5200636660,202.54,,true
5200636661,202.54,,true
5200636662,278.93,,true
5200636663,206.23,,true
5200636664,202.54,,true
5200636665,202.54,,true
5200636666,202.54,,true
5200636667,247.14,,true
5200636668,202.54,,true
5200636669,202.54,,true
5200636670,202.54,,true
5200636671,202.54,,true
5200636672,211.81,,true
5200636673,202.54,,true
5200636674,202.54,,true
5200636675,202.54,,true
5200636676,202.54,,true
5200636677,247.14,,true
5200636678,202.54,,true
5200636679,202.54,,true
5200636680,202.54,,true
5200558269,65.16,13.13,true
5200558282,485.82,97.85,true
5200558295,240.36,48.41,true
5200558300,28.57,5.75,true
5200558301,35.69,7.19,true
5200558302,22.83,4.6,true
5200558303,27.73,5.59,true
5200558304,22.73,4.58,true
5200558305,31.94,6.43,true
5200558306,39.13,7.88,true
5200558307,25.86,5.21,true
5200558308,21.62,4.35,true
5200558309,26.73,5.38,true
5200558311,110.69,22.3,true
5200569230,80.54,,true
5200569231,83.87,,true
5200569232,85.13,,true
5200569233,90.36,,true
5200569234,92.56,,true
5200569235,100.25,,true
5200569236,103.08,,true
5200569237,121.85,,true
5200569238,131.3,,true
5200569239,141.06,,true
5200569240,148.3,,true
5200569241,51.21,,true
5200569242,53.19,,true
5200569243,57.22,,true
5200569244,59.3,,true
5200569245,61.08,,true
5200569246,64.02,,true
5200569247,67.82,,true
5200569248,67.34,,true
5200569249,73.98,,true
5200569250,79.53,,true
5200569251,84.05,,true
5200569252,90.65,,true
5200569253,94.23,,true
5200569254,95.63,,true
5200569255,101.28,,true
5200569256,103.71,,true
5200569257,112.01,,true
5200569258,115.13,,true
5200573526,138.76,,true
5200573527,134.09,,true
5200573528,130.93,,true
5200573529,130.93,,true
5200573530,186.52,,true
5200573531,138.76,,true
5200573532,130.93,,true
5200573533,130.93,,true
5200573534,130.93,,true
5200573535,186.52,,true
5200573536,149.66,,true
5200573537,138.76,,true
5200573538,134.09,,true
5200573539,130.93,,true
5200573540,186.52,,true
5200573541,149.66,,true
5200573542,134.09,,true
5200573543,130.93,,true
5200573544,130.93,,true
5200573545,186.52,,true
5200573546,149.66,,true
5200573547,134.09,,true
5200573548,134.09,,true
5200573549,130.93,,true
5200573551,186.52,,true
5200573552,149.66,,true
5200573553,138.76,,true
5200573554,138.76,,true
5200636681,202.54,,true
5200636682,247.14,,true
5200636683,211.81,,true
5200636684,202.54,,true
5200636685,202.54,,true
5200636686,202.54,,true
5200636687,247.14,,true
5200636688,211.81,,true
5200636689,202.54,,true
5200636690,202.54,,true
5200636691,202.54,,true
5200636692,247.14,,true
5200636693,211.81,,true
5200636694,202.54,,true
5200636695,202.54,,true
5200636696,202.54,,true
5200636698,247.14,,true
5200636699,219.02,,true
5200636700,202.54,,true
5200636701,202.54,,true
5200636707,247.14,,true
5200636708,219.02,,true
5200636709,202.54,,true
5200636710,202.54,,true
5200636712,247.14,,true
5200636713,211.81,,true
5200636714,202.54,,true
5200636715,202.54,,true
5200945261,131.82,,true
5200945262,127.38,,true
5200945263,221.2,,true
5200945264,177.2,,true
5200945265,142.18,,true
5200945266,131.82,,true
5200945267,127.38,,true
5200945268,221.2,,true
5200945269,177.2,,true
