Product StockKeepingUnit,Price (01s68000002QhvpAAC) RON,Price (01s68000002QhvpAAC) EUR,IsActive
5200636441,217.01,,true
5200636442,217.01,,true
5200636443,217.01,,true
5200636444,264.8,,true
5200636445,226.94,,true
5200636446,217.01,,true
5200636447,217.01,,true
5200636448,217.01,,true
5200636450,264.8,,true
5200636451,234.67,,true
5200636452,217.01,,true
5200636453,217.01,,true
5200636459,264.8,,true
5200636460,234.67,,true
5200636461,217.01,,true
5200636462,217.01,,true
5200636464,264.8,,true
5200636465,226.94,,true
5200557855,201.59,40.61,true
5200557857,201.59,40.61,true
5200557858,201.59,40.61,true
5200557859,201.59,40.61,true
5200557860,201.59,40.61,true
5200557861,141.35,28.47,true
5200557862,172.67,34.78,true
5200557863,226.91,45.71,true
5200557864,282.92,56.99,true
5200557874,26.82,,true
5200557880,34.93,7.04,true
5200557902,64.34,12.96,true
5200557903,85.79,17.28,true
5200557904,75.96,15.3,true
5200557905,101.28,20.4,true
5200569012,62.31,,true
5200569013,64.18,,true
5200569014,74.91,,true
5200569015,91.13,,true
5200569016,97.57,,true
5200569017,102.35,,true
5200569018,109.97,,true
5200569019,115.37,,true
5200569020,33.11,,true
5200569021,34.29,,true
5200569022,38.52,,true
5200569023,40.19,,true
5200569024,41.6,,true
5200569025,42.71,,true
5200569026,43.94,,true
5200569027,45.04,,true
5200569028,50.02,,true
5200569029,54.45,,true
5200569030,57.05,,true
5200569031,64.97,,true
5200569032,68.06,,true
5200569033,69.17,,true
5200569034,73.99,,true
5200569035,79.25,,true
5200569036,86.34,,true
5200569037,88.84,,true
5200569038,107.68,,true
5200569039,115.99,,true
5200569040,124.58,,true
5200569041,130.95,,true
5200573298,160.35,,true
5200573299,143.66,,true
5200573300,143.66,,true
5200573301,140.28,,true
5200573303,199.85,,true
5200573304,160.35,,true
5200573305,148.67,,true
5200573306,148.67,,true
5200573313,199.85,,true
5200573314,160.35,,true
5200573315,148.67,,true
5200573316,143.66,,true
5200573318,199.85,,true
5200573319,160.35,,true
5200573320,143.66,,true
5200573321,148.67,,true
5200573323,199.85,,true
5200573324,160.35,,true
5200573325,143.66,,true
5200573326,143.66,,true
5200573327,237.65,,true
5200573328,199.85,,true
5200573329,160.35,,true
5200573330,148.67,,true
5200573331,148.67,,true
5200573332,199.85,,true
5200573333,143.66,,true
5200573334,140.28,,true
5200636466,217.01,,true
5200636467,217.01,,true
5200636469,264.8,,true
5200636470,226.94,,true
5200636471,217.01,,true
5200636472,217.01,,true
5200636473,298.85,,true
5200636474,264.8,,true
5200636475,226.94,,true
5200636476,220.96,,true
5200636477,220.96,,true
5200636478,264.8,,true
5200636479,217.01,,true
5200636480,217.01,,true
5200636481,217.01,,true
5200636482,217.01,,true
5200636484,264.8,,true
5200636485,226.94,,true
5200636486,220.96,,true
5200636487,220.96,,true
5200636488,217.01,,true
5200636489,217.01,,true
5200636490,217.01,,true
5200636491,217.01,,true
5200636492,298.85,,true
5200636493,264.8,,true
5200636494,234.67,,true
5200636495,220.96,,true
5200557906,92.83,18.7,true
5200557908,123.77,24.93,true
5200557909,309.32,62.3,true
5200557912,180.19,36.29,true
5200557913,1197.06,241.11,true
5200557916,6.03,1.22,true
5200557917,7.6,1.53,true
5200557918,9.12,1.84,true
5200557922,6.44,1.3,true
5200557923,11.17,2.25,true
5200557924,13.4,2.7,true
5200557925,275.55,55.5,true
5200557926,331.4,66.75,true
5200557931,40.37,8.13,true
5200557933,3.72,0.75,true
5200557934,13.29,2.68,true
5200569042,142.11,,true
5200569043,39.97,,true
5200569044,42.05,,true
5200569045,47,,true
5200569046,48.88,,true
5200569047,50.47,,true
5200569048,53.38,,true
5200569049,54.01,,true
5200569050,55.25,,true
5200569051,59.64,,true
5200569052,64.63,,true
5200569053,67.02,,true
5200569054,77.93,,true
5200569055,81.29,,true
5200569056,82.54,,true
5200569057,87.81,,true
5200569058,89.99,,true
5200569059,97.73,,true
5200569060,100.54,,true
5200569061,120.11,,true
5200569062,129.46,,true
5200569063,139.12,,true
5200569064,146.29,,true
5200569065,48.32,,true
5200569066,50.35,,true
5200569067,54.52,,true
5200569068,56.6,,true
5200569069,58.37,,true
5200569070,61.42,,true
5200569071,65.44,,true
5200573335,143.66,,true
5200573336,143.66,,true
5200573338,199.85,,true
5200573339,160.35,,true
5200573340,148.67,,true
5200573341,148.67,,true
5200573342,143.66,,true
5200573343,140.28,,true
5200573344,140.28,,true
5200573345,143.66,,true
5200573346,143.66,,true
5200573348,199.85,,true
5200573349,199.85,,true
5200573350,148.67,,true
5200573351,143.66,,true
5200573352,237.65,,true
5200573353,199.85,,true
5200573354,160.35,,true
5200573355,160.35,,true
5200573356,148.67,,true
5200573357,199.85,,true
5200573360,143.66,,true
5200573361,140.28,,true
5200573362,160.35,,true
5200573364,140.28,,true
5200573365,140.28,,true
5200573366,140.28,,true
5200573367,199.85,,true
5200636496,217.01,,true
5200636497,298.85,,true
5200636498,264.8,,true
5200636499,234.67,,true
5200636500,234.67,,true
5200636501,220.96,,true
5200636502,264.8,,true
5200636505,217.01,,true
5200636506,217.01,,true
5200636507,226.94,,true
5200636509,217.01,,true
5200636510,217.01,,true
5200636511,217.01,,true
5200636512,264.8,,true
5200636513,217.01,,true
5200636514,217.01,,true
5200636515,217.01,,true
5200636516,217.01,,true
5200636517,226.94,,true
5200636518,217.01,,true
5200636519,217.01,,true
5200636520,217.01,,true
5200636521,217.01,,true
5200636522,226.94,,true
5200636523,217.01,,true
5200636525,217.01,,true
5200636526,217.01,,true
5200636528,234.67,,true
5200557935,20.89,4.21,true
5200557936,34.3,6.91,true
5200557937,19.22,3.87,true
5200557938,12.25,2.47,true
5200557939,14.71,2.96,true
5200557940,24.8,5,true
5200557941,36.46,7.34,true
5200557942,49.71,10.01,true
5200557944,160.71,32.37,true
5200557945,30.38,6.12,true
5200557946,52.21,10.52,true
5200557947,73.8,14.87,true
5200557948,70.49,14.2,true
5200557949,77.86,15.68,true
5200557950,79.73,16.06,true
5200569072,64.82,,true
5200569073,71.63,,true
5200569074,77.17,,true
5200569075,81.67,,true
5200569087,9.47,,true
5200569088,9.72,,true
5200569089,11.83,,true
5200569090,12.48,,true
5200569091,13.1,,true
5200569092,13.46,,true
5200569093,13.67,,true
5200569094,14.17,,true
5200569095,16.1,,true
5200569096,17.93,,true
5200569097,19.72,,true
5200569100,12.34,,true
5200569101,12.89,,true
5200569102,15.98,,true
5200569103,16.67,,true
5200569104,17.64,,true
5200569105,18.18,,true
5200569106,18.42,,true
5200569107,19.2,,true
5200569108,21.77,,true
5200569109,23.93,,true
5200569110,26.12,,true
5200569111,28.07,,true
5200569112,30.25,,true
5200569113,31.12,,true
5200573368,143.66,,true
5200573369,140.28,,true
5200573370,140.28,,true
5200573372,199.85,,true
5200573373,148.67,,true
5200573374,140.28,,true
5200573375,140.28,,true
5200573376,140.28,,true
5200573377,160.35,,true
5200573378,143.66,,true
5200573380,140.28,,true
5200573381,140.28,,true
5200573383,160.35,,true
5200573384,143.66,,true
5200573385,143.66,,true
5200573386,143.66,,true
5200573389,148.67,,true
5200573390,140.28,,true
5200573391,140.28,,true
5200573397,199.85,,true
5200573398,160.35,,true
5200573399,148.67,,true
5200573400,143.66,,true
5200573401,140.28,,true
5200573403,199.85,,true
5200573404,160.35,,true
5200573405,143.66,,true
5200573406,140.28,,true
5200636529,217.01,,true
5200636530,217.01,,true
5200636531,217.01,,true
5200636534,217.01,,true
5200636535,217.01,,true
5200636536,217.01,,true
5200636542,234.67,,true
5200636543,226.94,,true
5200636544,217.01,,true
5200636545,217.01,,true
5200636546,217.01,,true
5200636547,298.85,,true
5200636548,264.8,,true
5200636549,234.67,,true
5200636550,217.01,,true
5200636551,217.01,,true
5200636553,298.85,,true
5200636554,264.8,,true
5200636555,264.8,,true
5200636557,298.85,,true
5200636558,234.67,,true
5200636559,220.96,,true
5200636560,217.01,,true
5200636561,298.85,,true
5200636562,234.67,,true
5200636563,234.67,,true
5200636564,264.8,,true
5200636565,217.01,,true
5200557952,55.55,11.19,true
5200557953,73.28,14.76,true
5200557954,69.41,13.98,true
5200557955,45.2,9.11,true
5200557957,178.43,35.94,true
5200557958,229.64,46.25,true
5200557959,303.85,61.2,true
5200557960,96.67,19.47,true
5200557961,111.53,22.46,true
5200557962,127.13,25.61,true
5200557963,124.44,25.07,true
5200557965,132.68,26.72,true
5200557966,128.28,25.84,true
5200557967,155.31,31.28,true
5200557968,220.55,44.42,true
5200569114,34.5,,true
5200569115,35.41,,true
5200569116,46.35,,true
5200569117,42.53,,true
5200569118,53.28,,true
5200569119,57.17,,true
5200569120,71.17,,true
5200569121,74.15,,true
5200569122,77.79,,true
5200569123,81.16,,true
5200569124,15.76,,true
5200569125,16.25,,true
5200569126,19.53,,true
5200569127,20.51,,true
5200569128,21.71,,true
5200569129,22.28,,true
5200569130,22.79,,true
5200569131,23.27,,true
5200569132,26.3,,true
5200569133,28.8,,true
5200569134,31.22,,true
5200569135,35.85,,true
5200569136,38.03,,true
5200569137,38.69,,true
5200569138,42.71,,true
5200569139,44.86,,true
5200569140,49.8,,true
5200569141,51.28,,true
5200569142,62.76,,true
5200573409,237.65,,true
5200573410,199.85,,true
5200573411,199.85,,true
5200573413,237.65,,true
5200573414,199.85,,true
5200573415,148.67,,true
5200573416,140.28,,true
5200573418,199.85,,true
5200573419,199.85,,true
5200573420,199.85,,true
5200573421,143.66,,true
5200573422,199.85,,true
5200573423,160.35,,true
5200573424,143.66,,true
5200573425,140.28,,true
5200573426,140.28,,true
5200573427,148.67,,true
5200573428,148.67,,true
5200573429,143.66,,true
5200573430,140.28,,true
5200573431,140.28,,true
5200573432,160.35,,true
5200573433,199.85,,true
5200573434,143.66,,true
5200573435,140.28,,true
5200573436,140.28,,true
5200573437,140.28,,true
5200573438,143.66,,true
5200636566,234.67,,true
5200636567,217.01,,true
5200636568,217.01,,true
5200636569,217.01,,true
5200636570,217.01,,true
5200636571,220.96,,true
5200636572,217.01,,true
5200636573,217.01,,true
5200636574,217.01,,true
5200636575,226.94,,true
5200636576,264.8,,true
5200636577,217.01,,true
5200636578,217.01,,true
5200636579,217.01,,true
5200636580,217.01,,true
5200636581,217.01,,true
5200636582,226.94,,true
5200636584,217.01,,true
5200636585,217.01,,true
5200636586,226.94,,true
5200636587,264.8,,true
5200636588,217.01,,true
5200636589,217.01,,true
5200636590,234.67,,true
5200636591,217.01,,true
5200636592,217.01,,true
5200636593,220.96,,true
5200636594,234.67,,true
5200557969,118.6,23.89,true
5200557970,97.67,19.67,true
5200557971,27.89,5.62,true
5200557972,56.3,11.34,true
5200557973,111.04,22.37,true
5200557974,142.5,28.7,true
5200557975,177.32,35.72,true
5200557976,31.43,6.33,true
5200557977,56.38,11.36,true
5200557978,74.55,15.02,true
5200557979,112.67,22.7,true
5200557980,146.12,29.43,true
5200557981,182.6,36.78,true
5200557982,256.07,51.58,true
5200557987,43.31,8.72,true
5200569143,77.67,,true
5200569144,82.76,,true
5200569145,86.54,,true
5200569146,91.95,,true
5200569147,96.22,,true
5200569148,20.32,,true
5200569149,21.05,,true
5200569150,24.35,,true
5200569151,25.72,,true
5200569152,26.99,,true
5200569153,27.78,,true
5200569154,28.51,,true
5200569155,29.12,,true
5200569156,32.57,,true
5200569157,33.78,,true
5200569158,38.33,,true
5200569159,43.88,,true
5200569160,46.35,,true
5200569161,47.15,,true
5200569162,51.95,,true
5200569163,53.33,,true
5200569164,58.94,,true
5200569165,62.39,,true
5200569166,72.94,,true
5200569167,88.89,,true
5200569168,95.06,,true
5200569169,99.63,,true
5200569170,106.8,,true
5200569171,111.98,,true
5200573439,160.35,,true
5200573440,199.85,,true
5200573441,140.28,,true
5200573442,143.66,,true
5200573443,199.85,,true
5200573444,143.66,,true
5200573445,143.66,,true
5200573446,148.67,,true
5200573447,199.85,,true
5200573448,140.28,,true
5200573449,140.28,,true
5200573450,140.28,,true
5200573451,140.28,,true
5200573452,140.28,,true
5200573453,140.28,,true
5200573454,143.66,,true
5200573455,148.67,,true
5200573456,140.28,,true
5200573457,140.28,,true
5200573458,140.28,,true
5200573459,140.28,,true
5200573460,140.28,,true
5200573461,140.28,,true
5200573462,148.67,,true
5200573463,148.67,,true
5200573464,140.28,,true
5200573465,140.28,,true
5200573466,160.35,,true
5200636595,217.01,,true
5200636596,217.01,,true
5200636597,217.01,,true
5200636598,217.01,,true
5200636599,217.01,,true
5200636600,217.01,,true
5200636601,217.01,,true
5200636602,220.96,,true
5200636603,217.01,,true
5200636604,217.01,,true
5200636605,217.01,,true
5200636606,217.01,,true
5200636607,217.01,,true
5200636608,217.01,,true
5200636609,220.96,,true
5200636610,217.01,,true
5200636611,217.01,,true
5200636612,217.01,,true
5200636613,220.96,,true
5200636614,226.94,,true
5200636615,217.01,,true
5200636616,217.01,,true
5200636617,217.01,,true
5200636618,226.94,,true
5200636619,217.01,,true
5200636620,217.01,,true
5200636621,217.01,,true
5200636622,220.96,,true
5200557989,216.64,43.64,true
5200557990,390.46,78.65,true
5200557991,514.53,103.64,true
5200557992,564.05,113.61,true
5200557993,87.39,17.6,true
5200557994,110.18,22.19,true
5200557995,122.32,24.64,true
5200557996,132.56,26.7,true
5200557997,165.81,33.4,true
5200558039,152.52,30.72,true
5200558051,322.99,65.06,true
5200558085,164.18,33.07,true
5200558098,38.54,7.76,true
5200558099,371.17,74.76,true
5200558109,165.96,33.43,true
5200569172,25.7,,true
5200569173,26.52,,true
5200569174,30.02,,true
5200569175,31.76,,true
5200569176,32.96,,true
5200569177,34.11,,true
5200569178,34.85,,true
5200569179,35.79,,true
5200569180,39.6,,true
5200569181,43.82,,true
5200569182,46.85,,true
5200569183,52.95,,true
5200569184,55.69,,true
5200569185,56.62,,true
5200569186,60.87,,true
5200569187,64.17,,true
5200569188,70.43,,true
5200569189,72.53,,true
5200569190,83.81,,true
5200569191,100.79,,true
5200569192,108.04,,true
5200569193,113.41,,true
5200569194,122.35,,true
5200569195,128.42,,true
5200569196,38.63,,true
5200569197,39.89,,true
5200569198,44.28,,true
5200569199,46.1,,true
5200569200,47.65,,true
5200573467,199.85,,true
5200573468,140.28,,true
5200573469,140.28,,true
5200573470,140.28,,true
5200573471,160.35,,true
5200573472,140.28,,true
5200573473,140.28,,true
5200573474,140.28,,true
5200573475,148.67,,true
5200573476,160.35,,true
5200573477,140.28,,true
5200573478,140.28,,true
5200573479,140.28,,true
5200573480,140.28,,true
5200573481,148.67,,true
5200573482,140.28,,true
5200573483,140.28,,true
5200573484,140.28,,true
5200573485,199.85,,true
5200573486,148.67,,true
5200573487,140.28,,true
5200573488,140.28,,true
5200573489,140.28,,true
5200573491,199.85,,true
5200573492,160.35,,true
5200573493,148.67,,true
5200573494,140.28,,true
5200573495,199.85,,true
5200636623,220.96,,true
5200636624,217.01,,true
5200636625,217.01,,true
5200636626,217.01,,true
5200636627,217.01,,true
5200636628,217.01,,true
5200636629,217.01,,true
5200636630,217.01,,true
5200636631,217.01,,true
5200636632,264.8,,true
5200636633,217.01,,true
5200636634,217.01,,true
5200636635,217.01,,true
5200636636,217.01,,true
5200636638,264.8,,true
5200636639,226.94,,true
5200636640,217.01,,true
5200636641,217.01,,true
5200636642,264.8,,true
5200636643,234.67,,true
5200636644,220.96,,true
5200636645,217.01,,true
5200636646,217.01,,true
5200636647,298.85,,true
5200636648,226.94,,true
5200636649,217.01,,true
5200636650,217.01,,true
5200636651,217.01,,true
5200558119,401.66,80.9,true
5200558124,252.76,50.91,true
5200558134,79.72,,true
5200558135,194.88,,true
5200558143,453.09,91.26,true
5200558144,399.47,80.46,true
5200558145,199.73,40.23,true
5200558146,428.96,86.4,true
5200558149,164.18,33.07,true
5200558151,34.52,,true
5200558152,82.3,,true
5200558153,100.19,,true
5200558154,69.58,,true
5200558155,94.62,,true
5200558163,190.09,38.29,true
5200558165,22.01,4.43,true
5200558166,8.79,1.77,true
5200558167,4.4,0.89,true
5200569201,48.86,,true
5200569202,50.13,,true
5200569203,51.34,,true
5200569204,56.62,,true
5200569205,61.46,,true
5200569206,64.4,,true
5200569207,72.82,,true
5200569208,76.11,,true
5200569209,77.32,,true
5200569210,82.48,,true
5200569211,87.92,,true
5200569212,95.5,,true
5200569213,98.22,,true
5200569214,117.61,,true
5200569215,126.69,,true
5200569216,136.07,,true
5200569217,143.04,,true
5200569218,155.51,,true
5200569219,46.01,,true
5200569220,48.17,,true
5200569221,53.28,,true
5200569222,55.31,,true
5200569223,57.02,,true
5200569224,60.04,,true
5200569225,60.71,,true
5200569226,62.06,,true
5200569227,66.77,,true
5200569228,72.17,,true
5200569229,74.89,,true
5200573496,160.35,,true
5200573497,148.67,,true
5200573498,148.67,,true
5200573499,140.28,,true
5200573501,160.35,,true
5200573502,148.67,,true
5200573503,140.28,,true
5200573504,143.66,,true
5200573506,199.85,,true
5200573507,160.35,,true
5200573508,143.66,,true
5200573509,140.28,,true
5200573510,237.65,,true
5200573511,160.35,,true
5200573512,148.67,,true
5200573513,140.28,,true
5200573514,140.28,,true
5200573515,237.65,,true
5200573516,148.67,,true
5200573517,140.28,,true
5200573518,140.28,,true
5200573519,140.28,,true
5200573520,160.35,,true
5200573521,143.66,,true
5200573522,143.66,,true
5200573523,140.28,,true
5200573524,140.28,,true
5200573525,160.35,,true
5200636653,264.8,,true
5200636654,234.67,,true
5200636655,217.01,,true
5200636656,217.01,,true
5200636657,298.85,,true
5200636658,234.67,,true
5200636659,217.01,,true
5200636660,217.01,,true
5200636661,217.01,,true
5200636662,298.85,,true
5200636663,220.96,,true
5200636664,217.01,,true
5200636665,217.01,,true
5200636666,217.01,,true
5200636667,264.8,,true
5200636668,217.01,,true
5200636669,217.01,,true
5200636670,217.01,,true
5200636671,217.01,,true
5200636672,226.94,,true
5200636673,217.01,,true
5200636674,217.01,,true
5200636675,217.01,,true
5200636676,217.01,,true
5200636677,264.8,,true
5200636678,217.01,,true
5200636679,217.01,,true
5200636680,217.01,,true
5200558269,69.82,14.06,true
5200558282,520.52,104.84,true
5200558295,257.53,51.87,true
5200558300,30.61,6.17,true
5200558301,38.24,7.7,true
5200558302,24.47,4.93,true
5200558303,29.72,5.99,true
5200558304,24.35,4.91,true
5200558305,34.22,6.89,true
5200558306,41.93,8.45,true
5200558307,27.71,5.58,true
5200558308,23.16,4.67,true
5200558309,28.64,5.77,true
5200558311,118.6,23.89,true
5200569230,86.29,,true
5200569231,89.86,,true
5200569232,91.21,,true
5200569233,96.81,,true
5200569234,99.17,,true
5200569235,107.41,,true
5200569236,110.45,,true
5200569237,130.55,,true
5200569238,140.68,,true
5200569239,151.13,,true
5200569240,158.9,,true
5200569241,54.87,,true
5200569242,56.99,,true
5200569243,61.31,,true
5200569244,63.54,,true
5200569245,65.44,,true
5200569246,68.59,,true
5200569247,72.66,,true
5200569248,72.15,,true
5200569249,79.26,,true
5200569250,85.22,,true
5200569251,90.05,,true
5200569252,97.13,,true
5200569253,100.97,,true
5200569254,102.46,,true
5200569255,108.51,,true
5200569256,111.11,,true
5200569257,120.01,,true
5200569258,123.35,,true
5200573526,148.67,,true
5200573527,143.66,,true
5200573528,140.28,,true
5200573529,140.28,,true
5200573530,199.85,,true
5200573531,148.67,,true
5200573532,140.28,,true
5200573533,140.28,,true
5200573534,140.28,,true
5200573535,199.85,,true
5200573536,160.35,,true
5200573537,148.67,,true
5200573538,143.66,,true
5200573539,140.28,,true
5200573540,199.85,,true
5200573541,160.35,,true
5200573542,143.66,,true
5200573543,140.28,,true
5200573544,140.28,,true
5200573545,199.85,,true
5200573546,160.35,,true
5200573547,143.66,,true
5200573548,143.66,,true
5200573549,140.28,,true
5200573551,199.85,,true
5200573552,160.35,,true
5200573553,148.67,,true
5200573554,148.67,,true
5200636681,217.01,,true
5200636682,264.8,,true
5200636683,226.94,,true
5200636684,217.01,,true
5200636685,217.01,,true
5200636686,217.01,,true
5200636687,264.8,,true
5200636688,226.94,,true
5200636689,217.01,,true
5200636690,217.01,,true
5200636691,217.01,,true
5200636692,264.8,,true
5200636693,226.94,,true
5200636694,217.01,,true
5200636695,217.01,,true
5200636696,217.01,,true
5200636698,264.8,,true
5200636699,234.67,,true
5200636700,217.01,,true
5200636701,217.01,,true
5200636707,264.8,,true
5200636708,234.67,,true
5200636709,217.01,,true
5200636710,217.01,,true
5200636712,264.8,,true
5200636713,226.94,,true
5200636714,217.01,,true
5200636715,217.01,,true
5200945261,141.24,,true
5200945262,136.48,,true
5200945263,237,,true
5200945264,189.86,,true
5200945265,152.33,,true
5200945266,141.24,,true
5200945267,136.48,,true
5200945268,237,,true
5200945269,189.86,,true
5200945270,152.33,,true
5200945271,141.24,,true
5200945272,136.48,,true
5200945273,237,,true
5200945274,189.86,,true
5200945275,152.33,,true
5200945276,141.24,,true
5200945277,136.48,,true
5200945278,237,,true
5200945279,189.86,,true
5200945280,152.33,,true
5200945281,141.24,,true
5200945282,136.48,,true
5200945283,237,,true
5200945284,189.86,,true
5200945285,152.33,,true
5200945286,141.24,,true
5200945287,136.48,,true
5200945288,237,,true
5200945289,189.86,,true
5200934020,217.01,,true
5200934021,217.01,,true
5200934022,217.01,,true
5200934023,217.01,,true
5200934024,217.01,,true
5200934025,217.01,,true
5200934026,217.01,,true
5200934027,217.01,,true
5200934028,217.01,,true
5200934029,217.01,,true
5200934030,217.01,,true
5200934031,217.01,,true
5200934032,217.01,,true
5200934033,217.01,,true
5200934034,217.01,,true
5200934035,217.01,,true
5200934036,217.01,,true
5200934037,217.01,,true
5200934038,217.01,,true
5200934039,217.01,,true
5200934040,225.38,,true
5200934041,217.01,,true
5200934042,217.01,,true
5200934043,225.38,,true
5200934044,217.01,,true
5200934045,217.01,,true
5200934046,247.91,,true
5200934047,217.01,,true
5200944333,152.33,,true
5200944334,141.24,,true
5200944335,136.48,,true
5200944336,237,,true
5200944337,189.86,,true
5200944338,152.33,,true
5200944339,141.24,,true
5200944340,136.48,,true
5200944341,237,,true
5200944342,189.86,,true
5200944343,152.33,,true
5200944344,141.24,,true
5200944345,136.48,,true
5200944346,237,,true
5200944347,189.86,,true
5200944348,152.33,,true
5200944349,141.24,,true
5200944350,136.48,,true
5200944351,237,,true
5200944352,189.86,,true
5200944353,152.33,,true
5200944354,141.24,,true
5200944355,136.48,,true
5200944356,237,,true
5200944357,189.86,,true
5200944358,152.33,,true
5200944359,141.24,,true
5200944360,136.48,,true
5200944361,237,,true
5200944797,136.48,,true
5200944798,237,,true
5200944799,189.86,,true
5200944800,152.33,,true
5200944801,141.24,,true
5200944802,136.48,,true
5200944803,237,,true
5200944804,189.86,,true
5200944805,152.33,,true
5200944806,141.24,,true
5200944807,136.48,,true
5200944808,133.26,,true
5200944809,237,,true
5200944810,189.86,,true
5200944811,152.33,,true
5200944812,141.24,,true
5200944813,136.48,,true
5200944814,237,,true
5200944815,189.86,,true
5200944816,152.33,,true
5200944817,141.24,,true
5200944818,136.48,,true
5200944819,237,,true
5200944820,189.86,,true
5200944821,152.33,,true
5200944822,141.24,,true
5200944823,136.48,,true
5200944824,237,,true
5200944825,189.86,,true
5200945290,152.33,,true
5200945291,141.24,,true
5200945292,136.48,,true
5200945293,237,,true
5200945294,189.86,,true
5200945295,152.33,,true
5200945296,141.24,,true
5200945297,136.48,,true
5200945298,133.26,,true
5200945299,237,,true
5200945300,189.86,,true
5200945301,152.33,,true
5200945302,141.24,,true
5200945303,136.48,,true
5200945304,237,,true
5200945305,189.86,,true
5200945306,152.33,,true
5200945307,141.24,,true
5200945308,136.48,,true
5200945309,237,,true
5200945310,189.86,,true
5200945311,152.33,,true
5200945312,141.24,,true
5200945313,136.48,,true
5200945314,237,,true
5200945315,189.86,,true
5200945316,152.33,,true
5200945317,141.24,,true
5200945318,136.48,,true
5200934048,225.38,,true
5200934049,225.38,,true
5200934050,225.38,,true
5200934051,247.91,,true
5200934052,282.64,,true
5200934136,33.23,,true
5200934137,182.78,,true
5200934247,179.3,,true
5200934253,21.25,,true
5200934254,29.09,5.86,true
5200934468,1361.95,274.32,true
5200934474,876.53,176.55,true
5200934475,1201.23,241.95,true
5200934570,279.71,,true
5200934676,24.13,4.86,true
5200934678,26.99,5.44,true
5200934681,14.15,2.85,true
5200934938,82.22,16.56,true
5200934939,93.39,18.81,true
5200934940,392.92,79.14,true
5200944362,189.86,,true
5200944363,152.33,,true
5200944364,141.24,,true
5200944365,136.48,,true
5200944366,237,,true
5200944367,189.86,,true
5200944368,152.33,,true
5200944369,141.24,,true
5200944370,136.48,,true
5200944371,133.26,,true
5200944372,237,,true
5200944373,189.86,,true
5200944374,152.33,,true
5200944375,141.24,,true
5200944376,136.48,,true
5200944377,237,,true
5200944378,189.86,,true
5200944379,152.33,,true
5200944380,141.24,,true
5200944381,136.48,,true
5200944382,237,,true
5200944383,189.86,,true
5200944384,152.33,,true
5200944385,141.24,,true
5200944386,136.48,,true
5200944387,237,,true
5200944388,189.86,,true
5200944389,152.33,,true
5200944390,141.24,,true
5200944826,152.33,,true
5200944827,141.24,,true
5200944828,136.48,,true
5200944829,237,,true
5200944830,189.86,,true
5200944831,152.33,,true
5200944832,141.24,,true
5200944833,136.48,,true
5200944834,133.26,,true
5200944835,133.26,,true
5200944836,237,,true
5200944837,189.86,,true
5200944838,152.33,,true
5200944839,141.24,,true
5200944840,136.48,,true
5200944841,237,,true
5200944842,189.86,,true
5200944843,152.33,,true
5200944844,141.24,,true
5200944845,136.48,,true
5200944846,237,,true
5200944847,189.86,,true
5200944848,152.33,,true
5200944849,141.24,,true
5200944850,136.48,,true
5200944851,237,,true
5200944852,189.86,,true
5200944853,152.33,,true
5200944854,141.24,,true
5200945319,237,,true
5200945320,189.86,,true
5200945321,152.33,,true
5200945322,141.24,,true
5200945323,136.48,,true
5200945324,237,,true
5200945325,189.86,,true
5200945326,152.33,,true
5200945327,141.24,,true
5200945328,136.48,,true
5200945329,237,,true
5200945330,189.86,,true
5200945331,152.33,,true
5200945332,141.24,,true
5200945333,136.48,,true
5200945334,237,,true
5200945335,189.86,,true
5200945336,152.33,,true
5200945337,141.24,,true
5200945338,136.48,,true
5200945339,237,,true
5200945340,189.86,,true
5200945341,152.33,,true
5200945342,141.24,,true
5200945343,136.48,,true
5200945344,237,,true
5200945345,189.86,,true
5200945346,152.33,,true
5200945347,141.24,,true
5200934969,28.27,,true
5200934970,37.64,,true
5200934971,43.87,,true
5200934994,48.22,9.71,true
5200934995,36.12,7.28,true
5200935047,0.53,,true
5200935048,149.87,,true
5200935049,152.3,,true
5200935050,169.35,,true
5200935051,184.9,,true
5200935052,194.82,,true
5200935053,236.84,,true
5200935054,244.37,,true
5200935055,507.27,,true
5200935057,567.11,,true
5200935063,585.08,,true
5200935064,615.03,,true
5200935065,644.94,,true
5200935066,645.46,,true
5200935067,784.47,,true
5200935166,507.27,,true
5200935167,567.11,,true
5200935169,585.08,,true
5200935170,615.03,,true
5200935179,165.96,33.43,true
5200935190,513.74,,true
5200935303,644.94,,true
5200944391,136.48,,true
5200944392,237,,true
5200944393,189.86,,true
5200944394,152.33,,true
5200944395,141.24,,true
5200944396,136.48,,true
5200944397,237,,true
5200944398,189.86,,true
5200944399,152.33,,true
5200944400,141.24,,true
5200944401,136.48,,true
5200944402,237,,true
5200944403,189.86,,true
5200944404,152.33,,true
5200944405,141.24,,true
5200944406,136.48,,true
5200944407,237,,true
5200944408,189.86,,true
5200944409,152.33,,true
5200944410,141.24,,true
5200944411,136.48,,true
5200944412,237,,true
5200944413,189.86,,true
5200944414,152.33,,true
5200944415,141.24,,true
5200944416,136.48,,true
5200944417,237,,true
5200944418,189.86,,true
5200944419,152.33,,true
5200944855,136.48,,true
5200944856,237,,true
5200944857,189.86,,true
5200944858,152.33,,true
5200944859,141.24,,true
5200944860,136.48,,true
5200944861,237,,true
